iteration,score,best_score,elapsed_sec,params_json
13,-0.7853392047071686,-0.7853392047071686,6931.0503,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.10105303115, ""learning_rate"": 0.000250927742, ""new_fc_1"": 22, ""new_fc_10"": 8, ""new_fc_2"": 20, ""new_fc_3"": 21, ""new_fc_4"": 22, ""new_fc_5"": 23, ""new_fc_6"": 3, ""new_fc_7"": 17, ""new_fc_8"": 20, ""new_fc_9"": 29, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
14,-0.6912710600395966,-0.7853392047071686,9238.7503,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.444993488154, ""learning_rate"": 0.00092140668, ""new_fc_1"": 28, ""new_fc_10"": 13, ""new_fc_2"": 21, ""new_fc_3"": 14, ""new_fc_4"": 7, ""new_fc_5"": 9, ""new_fc_6"": 5, ""new_fc_7"": 28, ""new_fc_8"": 31, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 1}"
15,-0.39330838158587644,-0.7853392047071686,11126.375,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.331407402981, ""learning_rate"": 0.000112053423, ""new_fc_1"": 27, ""new_fc_10"": 10, ""new_fc_2"": 1, ""new_fc_3"": 12, ""new_fc_4"": 20, ""new_fc_5"": 7, ""new_fc_6"": 1, ""new_fc_7"": 23, ""new_fc_8"": 28, ""new_fc_9"": 31, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 4}"
16,-0.30289511304308125,-0.7853392047071686,11814.072,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.372022503619, ""learning_rate"": 0.000519605317, ""new_fc_1"": 30, ""new_fc_10"": 28, ""new_fc_2"": 11, ""new_fc_3"": 21, ""new_fc_4"": 19, ""new_fc_5"": 6, ""new_fc_6"": 9, ""new_fc_7"": 30, ""new_fc_8"": 15, ""new_fc_9"": 7, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
17,-0.533100186670288,-0.7853392047071686,12381.4695,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.392400467137, ""learning_rate"": 0.000583354288, ""new_fc_1"": 11, ""new_fc_10"": 20, ""new_fc_2"": 25, ""new_fc_3"": 29, ""new_fc_4"": 31, ""new_fc_5"": 21, ""new_fc_6"": 2, ""new_fc_7"": 9, ""new_fc_8"": 25, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 5}"
18,-0.3615458297052212,-0.7853392047071686,13129.1018,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.346004179752, ""learning_rate"": 0.000331506923, ""new_fc_1"": 15, ""new_fc_10"": 1, ""new_fc_2"": 1, ""new_fc_3"": 27, ""new_fc_4"": 5, ""new_fc_5"": 22, ""new_fc_6"": 10, ""new_fc_7"": 15, ""new_fc_8"": 28, ""new_fc_9"": 24, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
19,-0.3519751450430813,-0.7853392047071686,13816.9807,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.4688155924, ""learning_rate"": 0.000656227766, ""new_fc_1"": 29, ""new_fc_10"": 0, ""new_fc_2"": 23, ""new_fc_3"": 3, ""new_fc_4"": 28, ""new_fc_5"": 27, ""new_fc_6"": 1, ""new_fc_7"": 25, ""new_fc_8"": 21, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
20,-0.3395809050430813,-0.7853392047071686,14204.9246,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.204570117465, ""learning_rate"": 0.000451175256, ""new_fc_1"": 5, ""new_fc_10"": 1, ""new_fc_2"": 32, ""new_fc_3"": 15, ""new_fc_4"": 31, ""new_fc_5"": 22, ""new_fc_6"": 12, ""new_fc_7"": 23, ""new_fc_8"": 28, ""new_fc_9"": 6, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
21,-0.4641781668484382,-0.7853392047071686,15072.4324,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.479248706952, ""learning_rate"": 0.000394090557, ""new_fc_1"": 23, ""new_fc_10"": 2, ""new_fc_2"": 23, ""new_fc_3"": 15, ""new_fc_4"": 23, ""new_fc_5"": 24, ""new_fc_6"": 22, ""new_fc_7"": 7, ""new_fc_8"": 24, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
22,-0.7052590783760986,-0.7853392047071686,16360.5483,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.436921871652, ""learning_rate"": 0.000189471485, ""new_fc_1"": 17, ""new_fc_10"": 14, ""new_fc_2"": 30, ""new_fc_3"": 11, ""new_fc_4"": 20, ""new_fc_5"": 9, ""new_fc_6"": 23, ""new_fc_7"": 11, ""new_fc_8"": 24, ""new_fc_9"": 30, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
23,-0.3835822521556358,-0.7853392047071686,16808.0805,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.39496154322, ""learning_rate"": 0.000334252818, ""new_fc_1"": 30, ""new_fc_10"": 30, ""new_fc_2"": 15, ""new_fc_3"": 4, ""new_fc_4"": 32, ""new_fc_5"": 13, ""new_fc_6"": 8, ""new_fc_7"": 14, ""new_fc_8"": 4, ""new_fc_9"": 16, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
24,-0.751158292840683,-0.7853392047071686,17615.2461,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.252020729213, ""learning_rate"": 0.000544310387, ""new_fc_1"": 5, ""new_fc_10"": 8, ""new_fc_2"": 13, ""new_fc_3"": 32, ""new_fc_4"": 6, ""new_fc_5"": 2, ""new_fc_6"": 31, ""new_fc_7"": 15, ""new_fc_8"": 30, ""new_fc_9"": 30, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
25,-0.6070447288344649,-0.7853392047071686,18722.5395,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.191299272268, ""learning_rate"": 0.000635742301, ""new_fc_1"": 30, ""new_fc_10"": 4, ""new_fc_2"": 3, ""new_fc_3"": 26, ""new_fc_4"": 21, ""new_fc_5"": 29, ""new_fc_6"": 3, ""new_fc_7"": 10, ""new_fc_8"": 8, ""new_fc_9"": 29, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
26,-0.6387689779250946,-0.7853392047071686,1051.108,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.087264578051, ""learning_rate"": 0.000573140387, ""new_fc_1"": 25, ""new_fc_10"": 27, ""new_fc_2"": 13, ""new_fc_3"": 20, ""new_fc_4"": 18, ""new_fc_5"": 11, ""new_fc_6"": 29, ""new_fc_7"": 32, ""new_fc_8"": 22, ""new_fc_9"": 12, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
27,-0.3271102252124939,-0.7853392047071686,3599.2681,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.375500606789, ""learning_rate"": 0.000344274774, ""new_fc_1"": 29, ""new_fc_10"": 9, ""new_fc_2"": 2, ""new_fc_3"": 3, ""new_fc_4"": 24, ""new_fc_5"": 29, ""new_fc_6"": 1, ""new_fc_7"": 10, ""new_fc_8"": 0, ""new_fc_9"": 13, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
28,-0.3449280531294403,-0.7853392047071686,3986.8879,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.440381028113, ""learning_rate"": 0.000667825121, ""new_fc_1"": 16, ""new_fc_10"": 29, ""new_fc_2"": 18, ""new_fc_3"": 8, ""new_fc_4"": 22, ""new_fc_5"": 32, ""new_fc_6"": 11, ""new_fc_7"": 6, ""new_fc_8"": 15, ""new_fc_9"": 2, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
29,-0.7178906997058105,-0.7853392047071686,5215.116,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.109313060349, ""learning_rate"": 0.000958746397, ""new_fc_1"": 16, ""new_fc_10"": 0, ""new_fc_2"": 2, ""new_fc_3"": 30, ""new_fc_4"": 26, ""new_fc_5"": 18, ""new_fc_6"": 15, ""new_fc_7"": 24, ""new_fc_8"": 28, ""new_fc_9"": 14, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
30,-0.44405243532699584,-0.7853392047071686,5962.6333,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.422064990254, ""learning_rate"": 0.000840454898, ""new_fc_1"": 31, ""new_fc_10"": 14, ""new_fc_2"": 25, ""new_fc_3"": 7, ""new_fc_4"": 17, ""new_fc_5"": 28, ""new_fc_6"": 22, ""new_fc_7"": 27, ""new_fc_8"": 2, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
31,-0.2530812107704239,-0.7853392047071686,8210.3604,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.246143499811, ""learning_rate"": 0.000838246856, ""new_fc_1"": 0, ""new_fc_10"": 6, ""new_fc_2"": 3, ""new_fc_3"": 22, ""new_fc_4"": 16, ""new_fc_5"": 7, ""new_fc_6"": 24, ""new_fc_7"": 20, ""new_fc_8"": 9, ""new_fc_9"": 6, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 2}"
32,-0.431207318447895,-0.7853392047071686,8898.5076,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.389076900228, ""learning_rate"": 0.000636419335, ""new_fc_1"": 21, ""new_fc_10"": 1, ""new_fc_2"": 24, ""new_fc_3"": 23, ""new_fc_4"": 24, ""new_fc_5"": 3, ""new_fc_6"": 24, ""new_fc_7"": 18, ""new_fc_8"": 31, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
33,-0.6873766904591522,-0.7853392047071686,10126.2362,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.38821855953, ""learning_rate"": 0.000923106152, ""new_fc_1"": 23, ""new_fc_10"": 19, ""new_fc_2"": 5, ""new_fc_3"": 17, ""new_fc_4"": 27, ""new_fc_5"": 23, ""new_fc_6"": 13, ""new_fc_7"": 17, ""new_fc_8"": 8, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
34,-0.48455984175820155,-0.7853392047071686,11294.2675,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.255419891262, ""learning_rate"": 0.000434666892, ""new_fc_1"": 29, ""new_fc_10"": 26, ""new_fc_2"": 3, ""new_fc_3"": 21, ""new_fc_4"": 4, ""new_fc_5"": 19, ""new_fc_6"": 31, ""new_fc_7"": 17, ""new_fc_8"": 22, ""new_fc_9"": 28, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
35,-0.3869944750875206,-0.7853392047071686,449.6932,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.442398220348, ""learning_rate"": 0.000723111, ""new_fc_1"": 1, ""new_fc_10"": 19, ""new_fc_2"": 32, ""new_fc_3"": 18, ""new_fc_4"": 19, ""new_fc_5"": 6, ""new_fc_6"": 29, ""new_fc_7"": 23, ""new_fc_8"": 20, ""new_fc_9"": 22, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
36,-0.6541169540694732,-0.7853392047071686,1617.8767,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.201611203323, ""learning_rate"": 0.000520545281, ""new_fc_1"": 8, ""new_fc_10"": 0, ""new_fc_2"": 26, ""new_fc_3"": 11, ""new_fc_4"": 26, ""new_fc_5"": 14, ""new_fc_6"": 17, ""new_fc_7"": 6, ""new_fc_8"": 25, ""new_fc_9"": 11, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
37,-0.640287606664856,-0.7853392047071686,2125.7834,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.196212517574, ""learning_rate"": 0.000702894242, ""new_fc_1"": 27, ""new_fc_10"": 19, ""new_fc_2"": 17, ""new_fc_3"": 6, ""new_fc_4"": 12, ""new_fc_5"": 7, ""new_fc_6"": 22, ""new_fc_7"": 8, ""new_fc_8"": 32, ""new_fc_9"": 8, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
38,-0.7745636990149383,-0.7853392047071686,2874.0739,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.40474708957, ""learning_rate"": 0.000334611572, ""new_fc_1"": 12, ""new_fc_10"": 6, ""new_fc_2"": 17, ""new_fc_3"": 26, ""new_fc_4"": 26, ""new_fc_5"": 25, ""new_fc_6"": 20, ""new_fc_7"": 10, ""new_fc_8"": 13, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
39,-0.7562217646838684,-0.7853392047071686,3381.5376,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.092695359766, ""learning_rate"": 0.000977928184, ""new_fc_1"": 7, ""new_fc_10"": 25, ""new_fc_2"": 0, ""new_fc_3"": 12, ""new_fc_4"": 30, ""new_fc_5"": 31, ""new_fc_6"": 19, ""new_fc_7"": 28, ""new_fc_8"": 23, ""new_fc_9"": 27, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
40,-0.6097905777915802,-0.7853392047071686,4609.7342,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.148351635249, ""learning_rate"": 0.000357461571, ""new_fc_1"": 23, ""new_fc_10"": 29, ""new_fc_2"": 1, ""new_fc_3"": 9, ""new_fc_4"": 3, ""new_fc_5"": 10, ""new_fc_6"": 1, ""new_fc_7"": 24, ""new_fc_8"": 4, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
41,-0.574788867727539,-0.7853392047071686,6078.4051,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.082977448365, ""learning_rate"": 0.000682095673, ""new_fc_1"": 31, ""new_fc_10"": 15, ""new_fc_2"": 29, ""new_fc_3"": 9, ""new_fc_4"": 11, ""new_fc_5"": 12, ""new_fc_6"": 14, ""new_fc_7"": 24, ""new_fc_8"": 29, ""new_fc_9"": 22, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 7}"
42,-0.3556679121835823,-0.7853392047071686,7785.9849,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.441175982404, ""learning_rate"": 0.000437383386, ""new_fc_1"": 6, ""new_fc_10"": 6, ""new_fc_2"": 9, ""new_fc_3"": 6, ""new_fc_4"": 16, ""new_fc_5"": 6, ""new_fc_6"": 4, ""new_fc_7"": 4, ""new_fc_8"": 20, ""new_fc_9"": 32, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
43,-0.555954877452362,-0.7853392047071686,9014.3592,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.05065013342, ""learning_rate"": 0.000402126946, ""new_fc_1"": 5, ""new_fc_10"": 21, ""new_fc_2"": 6, ""new_fc_3"": 2, ""new_fc_4"": 8, ""new_fc_5"": 12, ""new_fc_6"": 2, ""new_fc_7"": 11, ""new_fc_8"": 29, ""new_fc_9"": 12, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
44,-0.363259833693964,-0.7853392047071686,9341.7885,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.234711757726, ""learning_rate"": 0.000169429927, ""new_fc_1"": 10, ""new_fc_10"": 18, ""new_fc_2"": 0, ""new_fc_3"": 0, ""new_fc_4"": 3, ""new_fc_5"": 3, ""new_fc_6"": 9, ""new_fc_7"": 5, ""new_fc_8"": 28, ""new_fc_9"": 19, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
45,-0.548342503510971,-0.7853392047071686,10449.3975,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.165484657198, ""learning_rate"": 0.000951264932, ""new_fc_1"": 2, ""new_fc_10"": 2, ""new_fc_2"": 22, ""new_fc_3"": 2, ""new_fc_4"": 32, ""new_fc_5"": 18, ""new_fc_6"": 5, ""new_fc_7"": 20, ""new_fc_8"": 2, ""new_fc_9"": 30, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
46,-0.75642382888414,-0.7853392047071686,12517.8647,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.168720537494, ""learning_rate"": 0.000906444058, ""new_fc_1"": 0, ""new_fc_10"": 32, ""new_fc_2"": 7, ""new_fc_3"": 3, ""new_fc_4"": 23, ""new_fc_5"": 27, ""new_fc_6"": 31, ""new_fc_7"": 11, ""new_fc_8"": 24, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 1}"
