iteration,score,best_score,elapsed_sec,params_json
11,-0.0807108958435378,-0.304149504244081,3095.2059,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.450570575271, ""learning_rate"": 0.000155594399, ""new_fc_1"": 17, ""new_fc_10"": 21, ""new_fc_2"": 8, ""new_fc_3"": 9, ""new_fc_4"": 12, ""new_fc_5"": 6, ""new_fc_6"": 5, ""new_fc_7"": 18, ""new_fc_8"": 24, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
12,-0.26133235396933746,-0.304149504244081,4862.9383,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.410772940489, ""learning_rate"": 0.000715214151, ""new_fc_1"": 17, ""new_fc_10"": 16, ""new_fc_2"": 26, ""new_fc_3"": 24, ""new_fc_4"": 12, ""new_fc_5"": 19, ""new_fc_6"": 31, ""new_fc_7"": 28, ""new_fc_8"": 31, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 4}"
13,-0.5314250948542633,-0.5314250948542633,5970.7518,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.10105303115, ""learning_rate"": 0.000250927742, ""new_fc_1"": 22, ""new_fc_10"": 8, ""new_fc_2"": 20, ""new_fc_3"": 21, ""new_fc_4"": 22, ""new_fc_5"": 23, ""new_fc_6"": 3, ""new_fc_7"": 17, ""new_fc_8"": 20, ""new_fc_9"": 29, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
14,-0.28190512122249123,-0.5314250948542633,8338.5145,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.444993488154, ""learning_rate"": 0.00092140668, ""new_fc_1"": 28, ""new_fc_10"": 13, ""new_fc_2"": 21, ""new_fc_3"": 14, ""new_fc_4"": 7, ""new_fc_5"": 9, ""new_fc_6"": 5, ""new_fc_7"": 28, ""new_fc_8"": 31, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 1}"
15,-0.1408297118435378,-0.5314250948542633,9146.205,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.331407402981, ""learning_rate"": 0.000112053423, ""new_fc_1"": 27, ""new_fc_10"": 10, ""new_fc_2"": 1, ""new_fc_3"": 12, ""new_fc_4"": 20, ""new_fc_5"": 7, ""new_fc_6"": 1, ""new_fc_7"": 23, ""new_fc_8"": 28, ""new_fc_9"": 31, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 4}"
16,-0.2397327518435378,-0.5314250948542633,9834.0676,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.372022503619, ""learning_rate"": 0.000519605317, ""new_fc_1"": 30, ""new_fc_10"": 28, ""new_fc_2"": 11, ""new_fc_3"": 21, ""new_fc_4"": 19, ""new_fc_5"": 6, ""new_fc_6"": 9, ""new_fc_7"": 30, ""new_fc_8"": 15, ""new_fc_9"": 7, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
17,-0.19607390920706178,-0.5314250948542633,10701.535,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.392400467137, ""learning_rate"": 0.000583354288, ""new_fc_1"": 11, ""new_fc_10"": 20, ""new_fc_2"": 25, ""new_fc_3"": 29, ""new_fc_4"": 31, ""new_fc_5"": 21, ""new_fc_6"": 2, ""new_fc_7"": 9, ""new_fc_8"": 25, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 5}"
18,-0.2970718723066659,-0.5314250948542633,11509.1711,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.346004179752, ""learning_rate"": 0.000331506923, ""new_fc_1"": 15, ""new_fc_10"": 1, ""new_fc_2"": 1, ""new_fc_3"": 27, ""new_fc_4"": 5, ""new_fc_5"": 22, ""new_fc_6"": 10, ""new_fc_7"": 15, ""new_fc_8"": 28, ""new_fc_9"": 24, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
19,-0.2889711838435378,-0.5314250948542633,12197.0439,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.4688155924, ""learning_rate"": 0.000656227766, ""new_fc_1"": 29, ""new_fc_10"": 0, ""new_fc_2"": 23, ""new_fc_3"": 3, ""new_fc_4"": 28, ""new_fc_5"": 27, ""new_fc_6"": 1, ""new_fc_7"": 25, ""new_fc_8"": 21, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
20,-0.27657406384353783,-0.5314250948542633,12644.89,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.204570117465, ""learning_rate"": 0.000451175256, ""new_fc_1"": 5, ""new_fc_10"": 1, ""new_fc_2"": 32, ""new_fc_3"": 15, ""new_fc_4"": 31, ""new_fc_5"": 22, ""new_fc_6"": 12, ""new_fc_7"": 23, ""new_fc_8"": 28, ""new_fc_9"": 6, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
21,-0.30240420784353783,-0.5314250948542633,12972.3152,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.479248706952, ""learning_rate"": 0.000394090557, ""new_fc_1"": 23, ""new_fc_10"": 2, ""new_fc_2"": 23, ""new_fc_3"": 15, ""new_fc_4"": 23, ""new_fc_5"": 24, ""new_fc_6"": 22, ""new_fc_7"": 7, ""new_fc_8"": 24, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
22,-0.21594737584353782,-0.5314250948542633,13660.3147,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.436921871652, ""learning_rate"": 0.000189471485, ""new_fc_1"": 17, ""new_fc_10"": 14, ""new_fc_2"": 30, ""new_fc_3"": 11, ""new_fc_4"": 20, ""new_fc_5"": 9, ""new_fc_6"": 23, ""new_fc_7"": 11, ""new_fc_8"": 24, ""new_fc_9"": 30, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
23,-0.28094476773297117,-0.5314250948542633,14047.6243,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.39496154322, ""learning_rate"": 0.000334252818, ""new_fc_1"": 30, ""new_fc_10"": 30, ""new_fc_2"": 15, ""new_fc_3"": 4, ""new_fc_4"": 32, ""new_fc_5"": 13, ""new_fc_6"": 8, ""new_fc_7"": 14, ""new_fc_8"": 4, ""new_fc_9"": 16, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
24,-0.37768419311818313,-0.5314250948542633,14614.6314,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.252020729213, ""learning_rate"": 0.000544310387, ""new_fc_1"": 5, ""new_fc_10"": 8, ""new_fc_2"": 13, ""new_fc_3"": 32, ""new_fc_4"": 6, ""new_fc_5"": 2, ""new_fc_6"": 31, ""new_fc_7"": 15, ""new_fc_8"": 30, ""new_fc_9"": 30, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
25,-0.35341060807510183,-0.5314250948542633,15721.7975,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.191299272268, ""learning_rate"": 0.000635742301, ""new_fc_1"": 30, ""new_fc_10"": 4, ""new_fc_2"": 3, ""new_fc_3"": 26, ""new_fc_4"": 21, ""new_fc_5"": 29, ""new_fc_6"": 3, ""new_fc_7"": 10, ""new_fc_8"": 8, ""new_fc_9"": 29, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
26,-0.4238523933126297,-0.5314250948542633,1288.9767,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.087264578051, ""learning_rate"": 0.000573140387, ""new_fc_1"": 25, ""new_fc_10"": 27, ""new_fc_2"": 13, ""new_fc_3"": 20, ""new_fc_4"": 18, ""new_fc_5"": 11, ""new_fc_6"": 29, ""new_fc_7"": 32, ""new_fc_8"": 22, ""new_fc_9"": 12, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
27,-0.11824729615020368,-0.5314250948542633,2877.1145,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.375500606789, ""learning_rate"": 0.000344274774, ""new_fc_1"": 29, ""new_fc_10"": 9, ""new_fc_2"": 2, ""new_fc_3"": 3, ""new_fc_4"": 24, ""new_fc_5"": 29, ""new_fc_6"": 1, ""new_fc_7"": 10, ""new_fc_8"": 0, ""new_fc_9"": 13, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
28,-0.22393993627328732,-0.5314250948542633,3264.7259,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.440381028113, ""learning_rate"": 0.000667825121, ""new_fc_1"": 16, ""new_fc_10"": 29, ""new_fc_2"": 18, ""new_fc_3"": 8, ""new_fc_4"": 22, ""new_fc_5"": 32, ""new_fc_6"": 11, ""new_fc_7"": 6, ""new_fc_8"": 15, ""new_fc_9"": 2, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
29,-0.4151894784145165,-0.5314250948542633,4492.9582,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.109313060349, ""learning_rate"": 0.000958746397, ""new_fc_1"": 16, ""new_fc_10"": 0, ""new_fc_2"": 2, ""new_fc_3"": 30, ""new_fc_4"": 26, ""new_fc_5"": 18, ""new_fc_6"": 15, ""new_fc_7"": 24, ""new_fc_8"": 28, ""new_fc_9"": 14, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
30,-0.2935810405277991,-0.5314250948542633,4880.5619,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.422064990254, ""learning_rate"": 0.000840454898, ""new_fc_1"": 31, ""new_fc_10"": 14, ""new_fc_2"": 25, ""new_fc_3"": 7, ""new_fc_4"": 17, ""new_fc_5"": 28, ""new_fc_6"": 22, ""new_fc_7"": 27, ""new_fc_8"": 2, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
31,-0.11738556783102082,-0.5314250948542633,5568.1416,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.246143499811, ""learning_rate"": 0.000838246856, ""new_fc_1"": 0, ""new_fc_10"": 6, ""new_fc_2"": 3, ""new_fc_3"": 22, ""new_fc_4"": 16, ""new_fc_5"": 7, ""new_fc_6"": 24, ""new_fc_7"": 20, ""new_fc_8"": 9, ""new_fc_9"": 6, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 2}"
32,-0.2830133598435378,-0.5314250948542633,5956.0672,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.389076900228, ""learning_rate"": 0.000636419335, ""new_fc_1"": 21, ""new_fc_10"": 1, ""new_fc_2"": 24, ""new_fc_3"": 23, ""new_fc_4"": 24, ""new_fc_5"": 3, ""new_fc_6"": 24, ""new_fc_7"": 18, ""new_fc_8"": 31, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
33,-0.27825617812788583,-0.5314250948542633,6583.6955,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.38821855953, ""learning_rate"": 0.000923106152, ""new_fc_1"": 23, ""new_fc_10"": 19, ""new_fc_2"": 5, ""new_fc_3"": 17, ""new_fc_4"": 27, ""new_fc_5"": 23, ""new_fc_6"": 13, ""new_fc_7"": 17, ""new_fc_8"": 8, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
34,-0.3158913278873472,-0.5314250948542633,7571.6127,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.255419891262, ""learning_rate"": 0.000434666892, ""new_fc_1"": 29, ""new_fc_10"": 26, ""new_fc_2"": 3, ""new_fc_3"": 21, ""new_fc_4"": 4, ""new_fc_5"": 19, ""new_fc_6"": 31, ""new_fc_7"": 17, ""new_fc_8"": 22, ""new_fc_9"": 28, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
35,-0.3522148980611286,-0.5314250948542633,8619.3194,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.472146214769, ""learning_rate"": 0.000375059224, ""new_fc_1"": 28, ""new_fc_10"": 22, ""new_fc_2"": 26, ""new_fc_3"": 6, ""new_fc_4"": 3, ""new_fc_5"": 27, ""new_fc_6"": 17, ""new_fc_7"": 18, ""new_fc_8"": 6, ""new_fc_9"": 19, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
36,-0.238789920834465,-0.5314250948542633,9786.769,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.165484657198, ""learning_rate"": 0.000951264932, ""new_fc_1"": 2, ""new_fc_10"": 2, ""new_fc_2"": 22, ""new_fc_3"": 2, ""new_fc_4"": 32, ""new_fc_5"": 18, ""new_fc_6"": 5, ""new_fc_7"": 20, ""new_fc_8"": 2, ""new_fc_9"": 30, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
37,-0.04213236784353782,-0.5314250948542633,10415.2503,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.278227947417, ""learning_rate"": 0.00074332456, ""new_fc_1"": 21, ""new_fc_10"": 29, ""new_fc_2"": 18, ""new_fc_3"": 8, ""new_fc_4"": 20, ""new_fc_5"": 21, ""new_fc_6"": 1, ""new_fc_7"": 31, ""new_fc_8"": 32, ""new_fc_9"": 13, ""num_neurons"": 32, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
38,-0.4962669089291687,-0.5314250948542633,10922.8844,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.051389183546, ""learning_rate"": 0.000416025536, ""new_fc_1"": 7, ""new_fc_10"": 31, ""new_fc_2"": 21, ""new_fc_3"": 28, ""new_fc_4"": 15, ""new_fc_5"": 31, ""new_fc_6"": 9, ""new_fc_7"": 27, ""new_fc_8"": 11, ""new_fc_9"": 25, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
39,-0.40148308729904936,-0.5314250948542633,12030.2871,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.108692466363, ""learning_rate"": 0.000937337707, ""new_fc_1"": 2, ""new_fc_10"": 29, ""new_fc_2"": 13, ""new_fc_3"": 17, ""new_fc_4"": 3, ""new_fc_5"": 31, ""new_fc_6"": 5, ""new_fc_7"": 32, ""new_fc_8"": 26, ""new_fc_9"": 6, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
40,-0.2980336001387298,-0.5314250948542633,12417.8257,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.232993427562, ""learning_rate"": 0.000645708611, ""new_fc_1"": 25, ""new_fc_10"": 23, ""new_fc_2"": 15, ""new_fc_3"": 13, ""new_fc_4"": 20, ""new_fc_5"": 4, ""new_fc_6"": 8, ""new_fc_7"": 17, ""new_fc_8"": 24, ""new_fc_9"": 15, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
41,-0.28335264053197146,-0.5314250948542633,13106.3544,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.365236303492, ""learning_rate"": 0.000384114174, ""new_fc_1"": 28, ""new_fc_10"": 11, ""new_fc_2"": 22, ""new_fc_3"": 4, ""new_fc_4"": 7, ""new_fc_5"": 7, ""new_fc_6"": 22, ""new_fc_7"": 24, ""new_fc_8"": 1, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
42,-0.11807904031501056,-0.5314250948542633,13914.0537,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.491317875034, ""learning_rate"": 0.000145837742, ""new_fc_1"": 8, ""new_fc_10"": 14, ""new_fc_2"": 12, ""new_fc_3"": 6, ""new_fc_4"": 28, ""new_fc_5"": 3, ""new_fc_6"": 13, ""new_fc_7"": 28, ""new_fc_8"": 11, ""new_fc_9"": 4, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
43,-0.30936999239637086,-0.5314250948542633,14241.5249,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.34020765472, ""learning_rate"": 0.000326655593, ""new_fc_1"": 29, ""new_fc_10"": 11, ""new_fc_2"": 16, ""new_fc_3"": 3, ""new_fc_4"": 4, ""new_fc_5"": 10, ""new_fc_6"": 10, ""new_fc_7"": 16, ""new_fc_8"": 27, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
44,-0.24321806596933743,-0.5314250948542633,16610.4295,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.374892722921, ""learning_rate"": 0.000262990576, ""new_fc_1"": 19, ""new_fc_10"": 7, ""new_fc_2"": 26, ""new_fc_3"": 3, ""new_fc_4"": 10, ""new_fc_5"": 29, ""new_fc_6"": 23, ""new_fc_7"": 21, ""new_fc_8"": 3, ""new_fc_9"": 7, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
45,-0.4678333714605102,-0.5314250948542633,18797.9502,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.130041781974, ""learning_rate"": 0.000276003881, ""new_fc_1"": 11, ""new_fc_10"": 15, ""new_fc_2"": 9, ""new_fc_3"": 13, ""new_fc_4"": 6, ""new_fc_5"": 2, ""new_fc_6"": 32, ""new_fc_7"": 22, ""new_fc_8"": 1, ""new_fc_9"": 19, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
46,-0.30387043984353784,-0.5314250948542633,19485.6643,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.463080088346, ""learning_rate"": 0.000410861028, ""new_fc_1"": 17, ""new_fc_10"": 7, ""new_fc_2"": 8, ""new_fc_3"": 23, ""new_fc_4"": 13, ""new_fc_5"": 3, ""new_fc_6"": 6, ""new_fc_7"": 9, ""new_fc_8"": 1, ""new_fc_9"": 30, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
