event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
11,10,flops,,,12.36079784,1854119676.0,54612490.0,,2719.0877,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.251158364222, ""learning_rate"": 0.000535223898, ""new_fc_1"": 27, ""new_fc_10"": 4, ""new_fc_2"": 2, ""new_fc_3"": 25, ""new_fc_4"": 27, ""new_fc_5"": 18, ""new_fc_6"": 30, ""new_fc_7"": 5, ""new_fc_8"": 16, ""new_fc_9"": 17, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 6}"
12,10,flops,,,0.35227645333333335,52841468.0,1266474.0,,2720.1246,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.282526067173, ""learning_rate"": 0.000594317584, ""new_fc_1"": 0, ""new_fc_10"": 20, ""new_fc_2"": 12, ""new_fc_3"": 1, ""new_fc_4"": 21, ""new_fc_5"": 15, ""new_fc_6"": 9, ""new_fc_7"": 26, ""new_fc_8"": 4, ""new_fc_9"": 32, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
13,10,flops,,,0.34913192,52369788.0,712554.0,,2721.1777,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.49001933037, ""learning_rate"": 0.000297592573, ""new_fc_1"": 22, ""new_fc_10"": 14, ""new_fc_2"": 11, ""new_fc_3"": 21, ""new_fc_4"": 6, ""new_fc_5"": 0, ""new_fc_6"": 3, ""new_fc_7"": 6, ""new_fc_8"": 17, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
14,10,flops,,,11.748139066666667,1762220860.0,28346698.0,,2723.0481,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.498745786255, ""learning_rate"": 0.000790650713, ""new_fc_1"": 11, ""new_fc_10"": 17, ""new_fc_2"": 16, ""new_fc_3"": 13, ""new_fc_4"": 20, ""new_fc_5"": 0, ""new_fc_6"": 20, ""new_fc_7"": 24, ""new_fc_8"": 2, ""new_fc_9"": 29, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
15,10,flops,,,0.3898946933333333,58484204.0,1225898.0,,2724.0532,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.342439648005, ""learning_rate"": 0.000561801981, ""new_fc_1"": 2, ""new_fc_10"": 26, ""new_fc_2"": 10, ""new_fc_3"": 20, ""new_fc_4"": 31, ""new_fc_5"": 21, ""new_fc_6"": 30, ""new_fc_7"": 22, ""new_fc_8"": 0, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
16,11,accuracy,10000000000.0,,11.748139066666667,1762220860.0,28346698.0,10000000000.0,2725.9636,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.498745786255, ""learning_rate"": 0.000790650713, ""new_fc_1"": 11, ""new_fc_10"": 17, ""new_fc_2"": 16, ""new_fc_3"": 13, ""new_fc_4"": 20, ""new_fc_5"": 0, ""new_fc_6"": 20, ""new_fc_7"": 24, ""new_fc_8"": 2, ""new_fc_9"": 29, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
17,12,accuracy,0.28390002250671387,0.7160999774932861,0.04284472,6426708.0,589594.0,-0.7884165682453002,2870.6731,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.072088470134, ""learning_rate"": 0.000735150507, ""new_fc_1"": 27, ""new_fc_10"": 25, ""new_fc_2"": 14, ""new_fc_3"": 29, ""new_fc_4"": 19, ""new_fc_5"": 18, ""new_fc_6"": 3, ""new_fc_7"": 24, ""new_fc_8"": 29, ""new_fc_9"": 25, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
18,13,accuracy,0.24900001287460327,0.7509999871253967,0.34913192,52369788.0,712554.0,-0.7209604149877776,4515.5176,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.49001933037, ""learning_rate"": 0.000297592573, ""new_fc_1"": 22, ""new_fc_10"": 14, ""new_fc_2"": 11, ""new_fc_3"": 21, ""new_fc_4"": 6, ""new_fc_5"": 0, ""new_fc_6"": 3, ""new_fc_7"": 6, ""new_fc_8"": 17, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
19,14,accuracy,0.5376000106334686,0.46239998936653137,0.35227645333333335,52841468.0,1266474.0,-0.5179970565565719,5560.0794,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.282526067173, ""learning_rate"": 0.000594317584, ""new_fc_1"": 0, ""new_fc_10"": 20, ""new_fc_2"": 12, ""new_fc_3"": 1, ""new_fc_4"": 21, ""new_fc_5"": 15, ""new_fc_6"": 9, ""new_fc_7"": 26, ""new_fc_8"": 4, ""new_fc_9"": 32, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
20,15,accuracy,0.3866000175476074,0.6133999824523926,0.3898946933333333,58484204.0,1225898.0,-0.6124115797166748,7084.7942,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.342439648005, ""learning_rate"": 0.000561801981, ""new_fc_1"": 2, ""new_fc_10"": 26, ""new_fc_2"": 10, ""new_fc_3"": 20, ""new_fc_4"": 31, ""new_fc_5"": 21, ""new_fc_6"": 30, ""new_fc_7"": 22, ""new_fc_8"": 0, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
21,15,flops,,,0.7402219466666666,111033292.0,2368010.0,,7085.8796,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.359081125928, ""learning_rate"": 0.000699770169, ""new_fc_1"": 29, ""new_fc_10"": 8, ""new_fc_2"": 30, ""new_fc_3"": 29, ""new_fc_4"": 20, ""new_fc_5"": 31, ""new_fc_6"": 2, ""new_fc_7"": 7, ""new_fc_8"": 8, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
22,16,accuracy,0.8999999985098839,0.10000000149011612,0.7402219466666666,111033292.0,2368010.0,-0.14793341704308127,7230.777,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.359081125928, ""learning_rate"": 0.000699770169, ""new_fc_1"": 29, ""new_fc_10"": 8, ""new_fc_2"": 30, ""new_fc_3"": 29, ""new_fc_4"": 20, ""new_fc_5"": 31, ""new_fc_6"": 2, ""new_fc_7"": 7, ""new_fc_8"": 8, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
23,16,flops,,,0.40662333333333334,60993500.0,5909706.0,,7232.0005,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.22254850293, ""learning_rate"": 0.000753894187, ""new_fc_1"": 20, ""new_fc_10"": 21, ""new_fc_2"": 19, ""new_fc_3"": 29, ""new_fc_4"": 26, ""new_fc_5"": 22, ""new_fc_6"": 28, ""new_fc_7"": 4, ""new_fc_8"": 5, ""new_fc_9"": 5, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
24,17,accuracy,0.28450000286102295,0.715499997138977,0.40662333333333334,60993500.0,5909706.0,-0.6788629979972839,8937.2626,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.22254850293, ""learning_rate"": 0.000753894187, ""new_fc_1"": 20, ""new_fc_10"": 21, ""new_fc_2"": 19, ""new_fc_3"": 29, ""new_fc_4"": 26, ""new_fc_5"": 22, ""new_fc_6"": 28, ""new_fc_7"": 4, ""new_fc_8"": 5, ""new_fc_9"": 5, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
25,17,flops,,,0.21346146666666665,32019220.0,1068978.0,,8938.2586,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.234724532147, ""learning_rate"": 0.00064440024, ""new_fc_1"": 27, ""new_fc_10"": 24, ""new_fc_2"": 13, ""new_fc_3"": 7, ""new_fc_4"": 15, ""new_fc_5"": 17, ""new_fc_6"": 25, ""new_fc_7"": 19, ""new_fc_8"": 8, ""new_fc_9"": 0, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
26,17,flops,,,5.3548548,803228220.0,12386698.0,,8939.6878,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.225672122741, ""learning_rate"": 0.000876946986, ""new_fc_1"": 18, ""new_fc_10"": 16, ""new_fc_2"": 22, ""new_fc_3"": 17, ""new_fc_4"": 22, ""new_fc_5"": 9, ""new_fc_6"": 1, ""new_fc_7"": 15, ""new_fc_8"": 4, ""new_fc_9"": 20, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 8}"
27,18,accuracy,0.27069997787475586,0.7293000221252441,0.21346146666666665,32019220.0,1068978.0,-0.7464715754876708,9204.0948,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.234724532147, ""learning_rate"": 0.00064440024, ""new_fc_1"": 27, ""new_fc_10"": 24, ""new_fc_2"": 13, ""new_fc_3"": 7, ""new_fc_4"": 15, ""new_fc_5"": 17, ""new_fc_6"": 25, ""new_fc_7"": 19, ""new_fc_8"": 8, ""new_fc_9"": 0, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
28,18,flops,,,10.35500328,1553250492.0,55491402.0,,9207.091,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.151391387387, ""learning_rate"": 0.000685507333, ""new_fc_1"": 32, ""new_fc_10"": 15, ""new_fc_2"": 25, ""new_fc_3"": 24, ""new_fc_4"": 23, ""new_fc_5"": 6, ""new_fc_6"": 23, ""new_fc_7"": 13, ""new_fc_8"": 18, ""new_fc_9"": 3, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 5}"
29,18,flops,,,1.3461522933333334,201922844.0,2716010.0,,9208.1582,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.239051712459, ""learning_rate"": 0.000141308109, ""new_fc_1"": 14, ""new_fc_10"": 13, ""new_fc_2"": 0, ""new_fc_3"": 3, ""new_fc_4"": 9, ""new_fc_5"": 30, ""new_fc_6"": 17, ""new_fc_7"": 26, ""new_fc_8"": 3, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
30,19,accuracy,10000000000.0,,1.3461522933333334,201922844.0,2716010.0,10000000000.0,9209.1815,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.239051712459, ""learning_rate"": 0.000141308109, ""new_fc_1"": 14, ""new_fc_10"": 13, ""new_fc_2"": 0, ""new_fc_3"": 3, ""new_fc_4"": 9, ""new_fc_5"": 30, ""new_fc_6"": 17, ""new_fc_7"": 26, ""new_fc_8"": 3, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
31,19,flops,,,3.3452603466666666,501789052.0,21069386.0,,9210.8701,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.244264489613, ""learning_rate"": 0.000725199876, ""new_fc_1"": 14, ""new_fc_10"": 1, ""new_fc_2"": 26, ""new_fc_3"": 20, ""new_fc_4"": 9, ""new_fc_5"": 14, ""new_fc_6"": 19, ""new_fc_7"": 25, ""new_fc_8"": 28, ""new_fc_9"": 21, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
32,19,flops,,,8.2777412,1241661180.0,12522762.0,,9212.2783,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.400659293921, ""learning_rate"": 0.000351673833, ""new_fc_1"": 6, ""new_fc_10"": 7, ""new_fc_2"": 6, ""new_fc_3"": 22, ""new_fc_4"": 1, ""new_fc_5"": 30, ""new_fc_6"": 29, ""new_fc_7"": 1, ""new_fc_8"": 1, ""new_fc_9"": 8, ""num_neurons"": 64, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 4}"
33,19,flops,,,8.439028026666668,1265854204.0,13366986.0,,9213.6246,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.068045172387, ""learning_rate"": 0.000846914711, ""new_fc_1"": 3, ""new_fc_10"": 25, ""new_fc_2"": 10, ""new_fc_3"": 6, ""new_fc_4"": 28, ""new_fc_5"": 14, ""new_fc_6"": 12, ""new_fc_7"": 2, ""new_fc_8"": 27, ""new_fc_9"": 14, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
34,19,flops,,,0.055164293333333336,8274644.0,259450.0,,9214.4115,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.131334119919, ""learning_rate"": 0.000170279174, ""new_fc_1"": 6, ""new_fc_10"": 29, ""new_fc_2"": 1, ""new_fc_3"": 17, ""new_fc_4"": 24, ""new_fc_5"": 20, ""new_fc_6"": 15, ""new_fc_7"": 28, ""new_fc_8"": 9, ""new_fc_9"": 10, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
35,19,flops,,,2.2742389066666666,341135836.0,4228906.0,,9215.2005,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.426416601405, ""learning_rate"": 0.000697272437, ""new_fc_1"": 23, ""new_fc_10"": 17, ""new_fc_2"": 7, ""new_fc_3"": 27, ""new_fc_4"": 2, ""new_fc_5"": 25, ""new_fc_6"": 32, ""new_fc_7"": 8, ""new_fc_8"": 28, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 1}"
36,20,accuracy,0.878200002014637,0.121799997985363,0.12894461333333335,19341692.0,555842.0,-0.34657661458975403,9539.4732,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.155412318439, ""learning_rate"": 0.00039329086, ""new_fc_1"": 10, ""new_fc_10"": 10, ""new_fc_2"": 23, ""new_fc_3"": 32, ""new_fc_4"": 18, ""new_fc_5"": 27, ""new_fc_6"": 22, ""new_fc_7"": 19, ""new_fc_8"": 30, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
37,20,flops,,,0.005380026666666667,807004.0,37190.0,,9540.2448,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.221848279332, ""learning_rate"": 0.000672206691, ""new_fc_1"": 14, ""new_fc_10"": 28, ""new_fc_2"": 7, ""new_fc_3"": 6, ""new_fc_4"": 24, ""new_fc_5"": 18, ""new_fc_6"": 8, ""new_fc_7"": 13, ""new_fc_8"": 15, ""new_fc_9"": 3, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
38,20,flops,,,1.78233256,267349884.0,11786186.0,,9541.3591,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.2144391624, ""learning_rate"": 0.000743914265, ""new_fc_1"": 26, ""new_fc_10"": 32, ""new_fc_2"": 13, ""new_fc_3"": 4, ""new_fc_4"": 3, ""new_fc_5"": 29, ""new_fc_6"": 32, ""new_fc_7"": 14, ""new_fc_8"": 20, ""new_fc_9"": 13, ""num_neurons"": 32, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
39,20,flops,,,0.22161202666666666,33241804.0,1413786.0,,9542.1142,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.208123085741, ""learning_rate"": 0.00042380822, ""new_fc_1"": 24, ""new_fc_10"": 31, ""new_fc_2"": 32, ""new_fc_3"": 27, ""new_fc_4"": 11, ""new_fc_5"": 5, ""new_fc_6"": 9, ""new_fc_7"": 12, ""new_fc_8"": 1, ""new_fc_9"": 5, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
40,20,flops,,,0.7808897866666666,117133468.0,1156458.0,,9542.8737,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.269574415002, ""learning_rate"": 0.000738645775, ""new_fc_1"": 3, ""new_fc_10"": 17, ""new_fc_2"": 29, ""new_fc_3"": 19, ""new_fc_4"": 28, ""new_fc_5"": 19, ""new_fc_6"": 15, ""new_fc_7"": 8, ""new_fc_8"": 6, ""new_fc_9"": 2, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
41,20,flops,,,0.019941733333333333,2991260.0,355042.0,,9543.9834,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.145389433159, ""learning_rate"": 0.000678433679, ""new_fc_1"": 26, ""new_fc_10"": 0, ""new_fc_2"": 27, ""new_fc_3"": 16, ""new_fc_4"": 11, ""new_fc_5"": 4, ""new_fc_6"": 29, ""new_fc_7"": 27, ""new_fc_8"": 28, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
42,21,accuracy,10000000000.0,,3.3452603466666666,501789052.0,21069386.0,10000000000.0,9545.4366,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.244264489613, ""learning_rate"": 0.000725199876, ""new_fc_1"": 14, ""new_fc_10"": 1, ""new_fc_2"": 26, ""new_fc_3"": 20, ""new_fc_4"": 9, ""new_fc_5"": 14, ""new_fc_6"": 19, ""new_fc_7"": 25, ""new_fc_8"": 28, ""new_fc_9"": 21, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
43,21,flops,,,0.26714232,40071348.0,844162.0,,9546.2078,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.458108861955, ""learning_rate"": 0.000394031121, ""new_fc_1"": 28, ""new_fc_10"": 4, ""new_fc_2"": 20, ""new_fc_3"": 11, ""new_fc_4"": 7, ""new_fc_5"": 11, ""new_fc_6"": 30, ""new_fc_7"": 8, ""new_fc_8"": 5, ""new_fc_9"": 19, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 6}"
