event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
11,10,flops,,,16.524368613333333,2478655292.0,38100490.0,,5237.2298,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.41544637423, ""learning_rate"": 0.000954016219, ""new_fc_1"": 16, ""new_fc_10"": 25, ""new_fc_2"": 24, ""new_fc_3"": 18, ""new_fc_4"": 15, ""new_fc_5"": 2, ""new_fc_6"": 19, ""new_fc_7"": 11, ""new_fc_8"": 16, ""new_fc_9"": 22, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
12,10,flops,,,0.055773786666666665,8366068.0,377114.0,,5238.2624,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.274420459069, ""learning_rate"": 0.000239963242, ""new_fc_1"": 6, ""new_fc_10"": 16, ""new_fc_2"": 23, ""new_fc_3"": 16, ""new_fc_4"": 27, ""new_fc_5"": 20, ""new_fc_6"": 27, ""new_fc_7"": 26, ""new_fc_8"": 21, ""new_fc_9"": 23, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
13,10,flops,,,1.6090962933333333,241364444.0,9631178.0,,5239.5185,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.174536020748, ""learning_rate"": 0.000880872833, ""new_fc_1"": 16, ""new_fc_10"": 10, ""new_fc_2"": 32, ""new_fc_3"": 14, ""new_fc_4"": 22, ""new_fc_5"": 5, ""new_fc_6"": 32, ""new_fc_7"": 24, ""new_fc_8"": 8, ""new_fc_9"": 20, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
14,10,flops,,,0.10881608,16322412.0,483970.0,,5240.3744,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.203210950249, ""learning_rate"": 0.000322472206, ""new_fc_1"": 23, ""new_fc_10"": 4, ""new_fc_2"": 5, ""new_fc_3"": 24, ""new_fc_4"": 10, ""new_fc_5"": 29, ""new_fc_6"": 29, ""new_fc_7"": 30, ""new_fc_8"": 30, ""new_fc_9"": 30, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
15,10,flops,,,0.28246312,42369468.0,1366714.0,,5241.343,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.211520430009, ""learning_rate"": 0.000992815337, ""new_fc_1"": 22, ""new_fc_10"": 28, ""new_fc_2"": 11, ""new_fc_3"": 0, ""new_fc_4"": 5, ""new_fc_5"": 23, ""new_fc_6"": 5, ""new_fc_7"": 4, ""new_fc_8"": 15, ""new_fc_9"": 7, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
16,11,accuracy,10000000000.0,,16.524368613333333,2478655292.0,38100490.0,10000000000.0,5243.6409,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.41544637423, ""learning_rate"": 0.000954016219, ""new_fc_1"": 16, ""new_fc_10"": 25, ""new_fc_2"": 24, ""new_fc_3"": 18, ""new_fc_4"": 15, ""new_fc_5"": 2, ""new_fc_6"": 19, ""new_fc_7"": 11, ""new_fc_8"": 16, ""new_fc_9"": 22, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
17,11,flops,,,2.29106984,343660476.0,3914410.0,,5244.5457,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.248291643948, ""learning_rate"": 0.000157780975, ""new_fc_1"": 24, ""new_fc_10"": 27, ""new_fc_2"": 2, ""new_fc_3"": 20, ""new_fc_4"": 14, ""new_fc_5"": 17, ""new_fc_6"": 25, ""new_fc_7"": 16, ""new_fc_8"": 15, ""new_fc_9"": 0, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
18,11,flops,,,0.68243784,102365676.0,3766682.0,,5245.5065,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.240446851837, ""learning_rate"": 0.000288831591, ""new_fc_1"": 27, ""new_fc_10"": 25, ""new_fc_2"": 3, ""new_fc_3"": 15, ""new_fc_4"": 17, ""new_fc_5"": 4, ""new_fc_6"": 25, ""new_fc_7"": 21, ""new_fc_8"": 10, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
19,11,flops,,,0.005542746666666667,831412.0,60190.0,,5246.3679,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.180917432107, ""learning_rate"": 0.000365679172, ""new_fc_1"": 31, ""new_fc_10"": 30, ""new_fc_2"": 11, ""new_fc_3"": 8, ""new_fc_4"": 6, ""new_fc_5"": 1, ""new_fc_6"": 16, ""new_fc_7"": 4, ""new_fc_8"": 6, ""new_fc_9"": 29, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
20,11,flops,,,5.23118824,784678236.0,3110954.0,,5247.2544,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.337594760794, ""learning_rate"": 0.000299865619, ""new_fc_1"": 2, ""new_fc_10"": 10, ""new_fc_2"": 8, ""new_fc_3"": 19, ""new_fc_4"": 2, ""new_fc_5"": 0, ""new_fc_6"": 8, ""new_fc_7"": 32, ""new_fc_8"": 13, ""new_fc_9"": 3, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 8}"
21,11,flops,,,0.42440765333333336,63661148.0,6678730.0,,5248.1308,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.135384886302, ""learning_rate"": 0.000222951261, ""new_fc_1"": 12, ""new_fc_10"": 13, ""new_fc_2"": 23, ""new_fc_3"": 32, ""new_fc_4"": 19, ""new_fc_5"": 31, ""new_fc_6"": 32, ""new_fc_7"": 23, ""new_fc_8"": 18, ""new_fc_9"": 18, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
22,12,accuracy,0.8300999999046326,0.16990000009536743,0.28246312,42369468.0,1366714.0,-0.33419106406675714,5813.0209,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.211520430009, ""learning_rate"": 0.000992815337, ""new_fc_1"": 22, ""new_fc_10"": 28, ""new_fc_2"": 11, ""new_fc_3"": 0, ""new_fc_4"": 5, ""new_fc_5"": 23, ""new_fc_6"": 5, ""new_fc_7"": 4, ""new_fc_8"": 15, ""new_fc_9"": 7, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
23,12,flops,,,0.020756453333333334,3113468.0,183822.0,,5813.817,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.392298017695, ""learning_rate"": 0.000440156899, ""new_fc_1"": 28, ""new_fc_10"": 0, ""new_fc_2"": 21, ""new_fc_3"": 23, ""new_fc_4"": 6, ""new_fc_5"": 9, ""new_fc_6"": 0, ""new_fc_7"": 28, ""new_fc_8"": 22, ""new_fc_9"": 3, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
24,12,flops,,,0.29098824,43648236.0,857530.0,,5814.6299,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.194193818875, ""learning_rate"": 0.000802805654, ""new_fc_1"": 5, ""new_fc_10"": 15, ""new_fc_2"": 0, ""new_fc_3"": 0, ""new_fc_4"": 12, ""new_fc_5"": 29, ""new_fc_6"": 6, ""new_fc_7"": 18, ""new_fc_8"": 12, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
25,12,flops,,,0.21949085333333335,32923628.0,1521994.0,,5815.436,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.432931240116, ""learning_rate"": 0.000774029503, ""new_fc_1"": 10, ""new_fc_10"": 10, ""new_fc_2"": 24, ""new_fc_3"": 6, ""new_fc_4"": 17, ""new_fc_5"": 26, ""new_fc_6"": 28, ""new_fc_7"": 28, ""new_fc_8"": 12, ""new_fc_9"": 18, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
26,12,flops,,,0.17203122666666668,25804684.0,773882.0,,5816.1735,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.253026983796, ""learning_rate"": 0.000379576937, ""new_fc_1"": 8, ""new_fc_10"": 5, ""new_fc_2"": 5, ""new_fc_3"": 9, ""new_fc_4"": 11, ""new_fc_5"": 14, ""new_fc_6"": 1, ""new_fc_7"": 29, ""new_fc_8"": 31, ""new_fc_9"": 32, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
27,12,flops,,,0.5633598666666667,84503980.0,3655226.0,,5816.9316,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.484546717373, ""learning_rate"": 0.000650001957, ""new_fc_1"": 24, ""new_fc_10"": 17, ""new_fc_2"": 7, ""new_fc_3"": 28, ""new_fc_4"": 31, ""new_fc_5"": 28, ""new_fc_6"": 20, ""new_fc_7"": 27, ""new_fc_8"": 15, ""new_fc_9"": 30, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
28,13,accuracy,0.4041000008583069,0.5958999991416931,0.5633598666666667,84503980.0,3655226.0,-0.5481220393991851,7701.0634,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.484546717373, ""learning_rate"": 0.000650001957, ""new_fc_1"": 24, ""new_fc_10"": 17, ""new_fc_2"": 7, ""new_fc_3"": 28, ""new_fc_4"": 31, ""new_fc_5"": 28, ""new_fc_6"": 20, ""new_fc_7"": 27, ""new_fc_8"": 15, ""new_fc_9"": 30, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
29,13,flops,,,0.00530512,795768.0,42314.0,,7701.854,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.086896604871, ""learning_rate"": 0.00096207554, ""new_fc_1"": 23, ""new_fc_10"": 19, ""new_fc_2"": 25, ""new_fc_3"": 3, ""new_fc_4"": 10, ""new_fc_5"": 2, ""new_fc_6"": 9, ""new_fc_7"": 1, ""new_fc_8"": 13, ""new_fc_9"": 10, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
30,13,flops,,,0.15158344,22737516.0,1478058.0,,7702.6012,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.35844234178, ""learning_rate"": 0.000349384428, ""new_fc_1"": 16, ""new_fc_10"": 22, ""new_fc_2"": 19, ""new_fc_3"": 6, ""new_fc_4"": 28, ""new_fc_5"": 1, ""new_fc_6"": 8, ""new_fc_7"": 16, ""new_fc_8"": 26, ""new_fc_9"": 29, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
31,13,flops,,,0.02609552,3914328.0,43862.0,,7703.4032,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.371403373316, ""learning_rate"": 0.000131552992, ""new_fc_1"": 25, ""new_fc_10"": 2, ""new_fc_2"": 1, ""new_fc_3"": 6, ""new_fc_4"": 1, ""new_fc_5"": 32, ""new_fc_6"": 0, ""new_fc_7"": 17, ""new_fc_8"": 10, ""new_fc_9"": 15, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
32,13,flops,,,0.04107989333333333,6161984.0,161250.0,,7704.1047,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.327970718906, ""learning_rate"": 0.000647475929, ""new_fc_1"": 15, ""new_fc_10"": 18, ""new_fc_2"": 5, ""new_fc_3"": 0, ""new_fc_4"": 28, ""new_fc_5"": 14, ""new_fc_6"": 17, ""new_fc_7"": 27, ""new_fc_8"": 8, ""new_fc_9"": 5, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
33,13,flops,,,0.062364826666666665,9354724.0,150578.0,,7704.8306,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.090872086152, ""learning_rate"": 0.000399988908, ""new_fc_1"": 0, ""new_fc_10"": 31, ""new_fc_2"": 0, ""new_fc_3"": 24, ""new_fc_4"": 7, ""new_fc_5"": 22, ""new_fc_6"": 10, ""new_fc_7"": 23, ""new_fc_8"": 5, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 5}"
34,14,accuracy,0.8999999985098839,0.10000000149011612,0.020756453333333334,3113468.0,183822.0,-0.36377306504308127,8269.3345,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.392298017695, ""learning_rate"": 0.000440156899, ""new_fc_1"": 28, ""new_fc_10"": 0, ""new_fc_2"": 21, ""new_fc_3"": 23, ""new_fc_4"": 6, ""new_fc_5"": 9, ""new_fc_6"": 0, ""new_fc_7"": 28, ""new_fc_8"": 22, ""new_fc_9"": 3, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
35,14,flops,,,0.01561608,2342412.0,130342.0,,8270.0658,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.256400274434, ""learning_rate"": 0.000903798769, ""new_fc_1"": 18, ""new_fc_10"": 9, ""new_fc_2"": 13, ""new_fc_3"": 18, ""new_fc_4"": 26, ""new_fc_5"": 27, ""new_fc_6"": 12, ""new_fc_7"": 29, ""new_fc_8"": 23, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
36,14,flops,,,0.22009885333333334,33014828.0,1435290.0,,8270.7473,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.252969894348, ""learning_rate"": 0.000132557851, ""new_fc_1"": 28, ""new_fc_10"": 2, ""new_fc_2"": 19, ""new_fc_3"": 5, ""new_fc_4"": 5, ""new_fc_5"": 12, ""new_fc_6"": 17, ""new_fc_7"": 32, ""new_fc_8"": 7, ""new_fc_9"": 24, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
37,14,flops,,,0.29158632,43737948.0,2143482.0,,8271.5144,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.12019575918, ""learning_rate"": 0.000160772676, ""new_fc_1"": 26, ""new_fc_10"": 3, ""new_fc_2"": 20, ""new_fc_3"": 28, ""new_fc_4"": 30, ""new_fc_5"": 16, ""new_fc_6"": 3, ""new_fc_7"": 21, ""new_fc_8"": 15, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
38,14,flops,,,0.21077554666666667,31616332.0,1143018.0,,8272.2491,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.144444797816, ""learning_rate"": 0.000566748028, ""new_fc_1"": 4, ""new_fc_10"": 1, ""new_fc_2"": 26, ""new_fc_3"": 20, ""new_fc_4"": 0, ""new_fc_5"": 30, ""new_fc_6"": 21, ""new_fc_7"": 28, ""new_fc_8"": 24, ""new_fc_9"": 5, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
39,14,flops,,,0.07505453333333334,11258180.0,594034.0,,8272.9126,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.440957702345, ""learning_rate"": 0.00022109229, ""new_fc_1"": 30, ""new_fc_10"": 30, ""new_fc_2"": 25, ""new_fc_3"": 4, ""new_fc_4"": 18, ""new_fc_5"": 11, ""new_fc_6"": 18, ""new_fc_7"": 22, ""new_fc_8"": 23, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
40,15,accuracy,0.779899999499321,0.22010000050067902,0.04107989333333333,6161984.0,161250.0,-0.4417460323504753,9077.1887,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.327970718906, ""learning_rate"": 0.000647475929, ""new_fc_1"": 15, ""new_fc_10"": 18, ""new_fc_2"": 5, ""new_fc_3"": 0, ""new_fc_4"": 28, ""new_fc_5"": 14, ""new_fc_6"": 17, ""new_fc_7"": 27, ""new_fc_8"": 8, ""new_fc_9"": 5, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
41,15,flops,,,0.15900829333333333,23851244.0,1761658.0,,9077.9062,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.496143483605, ""learning_rate"": 0.000176725726, ""new_fc_1"": 14, ""new_fc_10"": 19, ""new_fc_2"": 12, ""new_fc_3"": 26, ""new_fc_4"": 31, ""new_fc_5"": 17, ""new_fc_6"": 8, ""new_fc_7"": 31, ""new_fc_8"": 27, ""new_fc_9"": 22, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
42,15,flops,,,0.8327020533333334,124905308.0,4907658.0,,9078.8232,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.457240828137, ""learning_rate"": 0.000303502953, ""new_fc_1"": 6, ""new_fc_10"": 2, ""new_fc_2"": 12, ""new_fc_3"": 25, ""new_fc_4"": 30, ""new_fc_5"": 28, ""new_fc_6"": 18, ""new_fc_7"": 20, ""new_fc_8"": 9, ""new_fc_9"": 5, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
43,15,flops,,,0.41120370666666667,61680556.0,3305738.0,,9079.6302,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.410321752124, ""learning_rate"": 0.000867644948, ""new_fc_1"": 25, ""new_fc_10"": 24, ""new_fc_2"": 2, ""new_fc_3"": 17, ""new_fc_4"": 27, ""new_fc_5"": 11, ""new_fc_6"": 31, ""new_fc_7"": 17, ""new_fc_8"": 29, ""new_fc_9"": 0, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
