iteration,score,best_score,elapsed_sec,params_json
16,-0.29601307218775463,-0.3448772891098385,3731.0458,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.305370624679, ""learning_rate"": 0.0003025121, ""new_fc_1"": 15, ""new_fc_10"": 29, ""new_fc_2"": 4, ""new_fc_3"": 1, ""new_fc_4"": 31, ""new_fc_5"": 9, ""new_fc_6"": 22, ""new_fc_7"": 29, ""new_fc_8"": 7, ""new_fc_9"": 1, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 5}"
17,-0.29531376789569186,-0.3448772891098385,3878.011,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.172871222566, ""learning_rate"": 0.000420746116, ""new_fc_1"": 13, ""new_fc_10"": 6, ""new_fc_2"": 6, ""new_fc_3"": 0, ""new_fc_4"": 2, ""new_fc_5"": 15, ""new_fc_6"": 12, ""new_fc_7"": 31, ""new_fc_8"": 16, ""new_fc_9"": 18, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 7}"
18,-0.3775463541696091,-0.3775463541696091,4385.0109,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.321592741757, ""learning_rate"": 0.000277381403, ""new_fc_1"": 22, ""new_fc_10"": 6, ""new_fc_2"": 5, ""new_fc_3"": 12, ""new_fc_4"": 0, ""new_fc_5"": 13, ""new_fc_6"": 18, ""new_fc_7"": 26, ""new_fc_8"": 31, ""new_fc_9"": 25, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
19,-0.17423415984353777,-0.3775463541696091,5012.1913,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.409072861472, ""learning_rate"": 0.000356426012, ""new_fc_1"": 0, ""new_fc_10"": 11, ""new_fc_2"": 0, ""new_fc_3"": 24, ""new_fc_4"": 4, ""new_fc_5"": 26, ""new_fc_6"": 4, ""new_fc_7"": 23, ""new_fc_8"": 7, ""new_fc_9"": 4, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
20,-0.2986421438435378,-0.3775463541696091,5159.7716,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.282368940918, ""learning_rate"": 0.000619145795, ""new_fc_1"": 7, ""new_fc_10"": 20, ""new_fc_2"": 3, ""new_fc_3"": 14, ""new_fc_4"": 7, ""new_fc_5"": 4, ""new_fc_6"": 15, ""new_fc_7"": 5, ""new_fc_8"": 15, ""new_fc_9"": 20, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
21,-0.2988201199009073,-0.3775463541696091,5786.763,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.419583375146, ""learning_rate"": 0.000470925807, ""new_fc_1"": 29, ""new_fc_10"": 17, ""new_fc_2"": 7, ""new_fc_3"": 3, ""new_fc_4"": 1, ""new_fc_5"": 13, ""new_fc_6"": 4, ""new_fc_7"": 16, ""new_fc_8"": 3, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
22,-0.48046242602523037,-0.48046242602523037,5993.8807,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.037743523538, ""learning_rate"": 0.000286985271, ""new_fc_1"": 25, ""new_fc_10"": 15, ""new_fc_2"": 19, ""new_fc_3"": 2, ""new_fc_4"": 9, ""new_fc_5"": 6, ""new_fc_6"": 8, ""new_fc_7"": 20, ""new_fc_8"": 0, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
23,-0.42788775375820154,-0.48046242602523037,6201.3426,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.145923820625, ""learning_rate"": 0.000488313778, ""new_fc_1"": 15, ""new_fc_10"": 2, ""new_fc_2"": 14, ""new_fc_3"": 3, ""new_fc_4"": 16, ""new_fc_5"": 9, ""new_fc_6"": 0, ""new_fc_7"": 2, ""new_fc_8"": 3, ""new_fc_9"": 10, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 4}"
24,-0.43112045761886214,-0.48046242602523037,8088.4961,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.167903887506, ""learning_rate"": 0.000183640242, ""new_fc_1"": 23, ""new_fc_10"": 25, ""new_fc_2"": 0, ""new_fc_3"": 2, ""new_fc_4"": 28, ""new_fc_5"": 15, ""new_fc_6"": 21, ""new_fc_7"": 20, ""new_fc_8"": 31, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 1}"
25,-0.31358399976634976,-0.48046242602523037,8355.5004,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.479182828127, ""learning_rate"": 0.000149148116, ""new_fc_1"": 10, ""new_fc_10"": 8, ""new_fc_2"": 5, ""new_fc_3"": 9, ""new_fc_4"": 1, ""new_fc_5"": 12, ""new_fc_6"": 7, ""new_fc_7"": 23, ""new_fc_8"": 31, ""new_fc_9"": 11, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
26,-0.4508240259918518,-0.48046242602523037,1409.0469,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.082300008717, ""learning_rate"": 0.00050358382, ""new_fc_1"": 23, ""new_fc_10"": 14, ""new_fc_2"": 9, ""new_fc_3"": 3, ""new_fc_4"": 7, ""new_fc_5"": 4, ""new_fc_6"": 3, ""new_fc_7"": 22, ""new_fc_8"": 6, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
27,-0.3417808319415875,-0.48046242602523037,2036.7212,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.234109213616, ""learning_rate"": 0.000793822067, ""new_fc_1"": 32, ""new_fc_10"": 3, ""new_fc_2"": 4, ""new_fc_3"": 29, ""new_fc_4"": 13, ""new_fc_5"": 12, ""new_fc_6"": 28, ""new_fc_7"": 3, ""new_fc_8"": 32, ""new_fc_9"": 8, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
28,-0.30054190414707443,-0.48046242602523037,2243.9943,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.438818846066, ""learning_rate"": 0.000288912042, ""new_fc_1"": 16, ""new_fc_10"": 4, ""new_fc_2"": 9, ""new_fc_3"": 7, ""new_fc_4"": 12, ""new_fc_5"": 0, ""new_fc_6"": 28, ""new_fc_7"": 2, ""new_fc_8"": 21, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
29,-0.2994088318435378,-0.48046242602523037,2631.9712,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.110855910859, ""learning_rate"": 0.000381505851, ""new_fc_1"": 19, ""new_fc_10"": 18, ""new_fc_2"": 4, ""new_fc_3"": 9, ""new_fc_4"": 1, ""new_fc_5"": 28, ""new_fc_6"": 24, ""new_fc_7"": 4, ""new_fc_8"": 14, ""new_fc_9"": 25, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
30,-0.4910963885728683,-0.4910963885728683,2839.5733,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.057492519603, ""learning_rate"": 0.000798095486, ""new_fc_1"": 22, ""new_fc_10"": 3, ""new_fc_2"": 10, ""new_fc_3"": 11, ""new_fc_4"": 13, ""new_fc_5"": 7, ""new_fc_6"": 32, ""new_fc_7"": 18, ""new_fc_8"": 24, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
31,-0.3118893532850761,-0.4910963885728683,3287.2974,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.044614932217, ""learning_rate"": 0.000228100235, ""new_fc_1"": 0, ""new_fc_10"": 27, ""new_fc_2"": 15, ""new_fc_3"": 12, ""new_fc_4"": 2, ""new_fc_5"": 11, ""new_fc_6"": 18, ""new_fc_7"": 26, ""new_fc_8"": 27, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
32,-0.23632257572462653,-0.4910963885728683,3675.5648,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.426976971828, ""learning_rate"": 0.000125705053, ""new_fc_1"": 7, ""new_fc_10"": 11, ""new_fc_2"": 16, ""new_fc_3"": 2, ""new_fc_4"": 4, ""new_fc_5"": 15, ""new_fc_6"": 7, ""new_fc_7"": 23, ""new_fc_8"": 5, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 5}"
33,-0.2994955357246265,-0.4910963885728683,3882.8585,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.243952892759, ""learning_rate"": 0.000110160894, ""new_fc_1"": 32, ""new_fc_10"": 7, ""new_fc_2"": 21, ""new_fc_3"": 20, ""new_fc_4"": 8, ""new_fc_5"": 31, ""new_fc_6"": 27, ""new_fc_7"": 6, ""new_fc_8"": 18, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
34,-0.2878716639332428,-0.4910963885728683,4150.6756,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.05811548225, ""learning_rate"": 0.000636379588, ""new_fc_1"": 32, ""new_fc_10"": 17, ""new_fc_2"": 0, ""new_fc_3"": 4, ""new_fc_4"": 5, ""new_fc_5"": 28, ""new_fc_6"": 4, ""new_fc_7"": 14, ""new_fc_8"": 18, ""new_fc_9"": 2, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 7}"
35,-0.4758190793215637,-0.4910963885728683,4898.0938,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.166483093678, ""learning_rate"": 0.000277211336, ""new_fc_1"": 12, ""new_fc_10"": 4, ""new_fc_2"": 13, ""new_fc_3"": 22, ""new_fc_4"": 0, ""new_fc_5"": 9, ""new_fc_6"": 28, ""new_fc_7"": 8, ""new_fc_8"": 21, ""new_fc_9"": 18, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 5}"
36,-0.23368044840888785,-0.4910963885728683,5166.525,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.346649020292, ""learning_rate"": 0.000467447277, ""new_fc_1"": 11, ""new_fc_10"": 2, ""new_fc_2"": 15, ""new_fc_3"": 6, ""new_fc_4"": 12, ""new_fc_5"": 3, ""new_fc_6"": 16, ""new_fc_7"": 14, ""new_fc_8"": 16, ""new_fc_9"": 22, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 6}"
37,-0.2887521439082088,-0.4910963885728683,5615.9443,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.192806318517, ""learning_rate"": 0.000335110095, ""new_fc_1"": 25, ""new_fc_10"": 0, ""new_fc_2"": 1, ""new_fc_3"": 10, ""new_fc_4"": 2, ""new_fc_5"": 11, ""new_fc_6"": 9, ""new_fc_7"": 11, ""new_fc_8"": 32, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
38,-0.3000776955702505,-0.4910963885728683,6905.7772,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.440527827205, ""learning_rate"": 0.000125577566, ""new_fc_1"": 24, ""new_fc_10"": 4, ""new_fc_2"": 2, ""new_fc_3"": 2, ""new_fc_4"": 24, ""new_fc_5"": 5, ""new_fc_6"": 20, ""new_fc_7"": 24, ""new_fc_8"": 17, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 5}"
39,-0.26526208039219856,-0.4910963885728683,7174.1989,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.080551591811, ""learning_rate"": 0.00028753548, ""new_fc_1"": 20, ""new_fc_10"": 15, ""new_fc_2"": 3, ""new_fc_3"": 16, ""new_fc_4"": 12, ""new_fc_5"": 6, ""new_fc_6"": 19, ""new_fc_7"": 13, ""new_fc_8"": 20, ""new_fc_9"": 25, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 5}"
40,-0.2917759522492964,-0.4910963885728683,7322.3972,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.43254184325, ""learning_rate"": 0.000149801453, ""new_fc_1"": 28, ""new_fc_10"": 15, ""new_fc_2"": 3, ""new_fc_3"": 22, ""new_fc_4"": 16, ""new_fc_5"": 4, ""new_fc_6"": 1, ""new_fc_7"": 16, ""new_fc_8"": 21, ""new_fc_9"": 18, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 4}"
41,-0.36405783908208844,-0.4910963885728683,8491.688,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.120099571058, ""learning_rate"": 0.000529981596, ""new_fc_1"": 2, ""new_fc_10"": 2, ""new_fc_2"": 2, ""new_fc_3"": 29, ""new_fc_4"": 25, ""new_fc_5"": 16, ""new_fc_6"": 3, ""new_fc_7"": 23, ""new_fc_8"": 30, ""new_fc_9"": 4, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 7}"
42,-0.2828518398435378,-0.4910963885728683,8640.6311,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.366686620149, ""learning_rate"": 0.000115369759, ""new_fc_1"": 28, ""new_fc_10"": 22, ""new_fc_2"": 22, ""new_fc_3"": 6, ""new_fc_4"": 1, ""new_fc_5"": 2, ""new_fc_6"": 1, ""new_fc_7"": 21, ""new_fc_8"": 32, ""new_fc_9"": 26, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
43,-0.3037561760855327,-0.4910963885728683,8788.8791,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.354224821859, ""learning_rate"": 0.000957129065, ""new_fc_1"": 15, ""new_fc_10"": 26, ""new_fc_2"": 10, ""new_fc_3"": 11, ""new_fc_4"": 18, ""new_fc_5"": 17, ""new_fc_6"": 4, ""new_fc_7"": 21, ""new_fc_8"": 0, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
44,-0.5135448279945678,-0.5135448279945678,10977.5316,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.077910983716, ""learning_rate"": 0.000594733389, ""new_fc_1"": 26, ""new_fc_10"": 3, ""new_fc_2"": 24, ""new_fc_3"": 13, ""new_fc_4"": 5, ""new_fc_5"": 11, ""new_fc_6"": 16, ""new_fc_7"": 28, ""new_fc_8"": 29, ""new_fc_9"": 29, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 4}"
45,-0.31285639212516975,-0.5135448279945678,11906.0985,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.119646068109, ""learning_rate"": 0.000474058834, ""new_fc_1"": 30, ""new_fc_10"": 16, ""new_fc_2"": 23, ""new_fc_3"": 3, ""new_fc_4"": 13, ""new_fc_5"": 18, ""new_fc_6"": 4, ""new_fc_7"": 19, ""new_fc_8"": 22, ""new_fc_9"": 15, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
46,-0.2692913921376867,-0.5135448279945678,12473.8026,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.324603420091, ""learning_rate"": 0.000448008537, ""new_fc_1"": 21, ""new_fc_10"": 18, ""new_fc_2"": 5, ""new_fc_3"": 12, ""new_fc_4"": 12, ""new_fc_5"": 23, ""new_fc_6"": 21, ""new_fc_7"": 4, ""new_fc_8"": 8, ""new_fc_9"": 11, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
