iteration,score,best_score,elapsed_sec,params_json
11,-0.4385069242057037,-0.7100082883229217,7246.5695,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.397221272201, ""learning_rate"": 0.000620468559, ""new_fc_1"": 23, ""new_fc_10"": 31, ""new_fc_2"": 30, ""new_fc_3"": 25, ""new_fc_4"": 4, ""new_fc_5"": 19, ""new_fc_6"": 10, ""new_fc_7"": 32, ""new_fc_8"": 26, ""new_fc_9"": 14, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
12,10000000000.0,-0.7100082883229217,7250.4485,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.258610366702, ""learning_rate"": 0.000554439524, ""new_fc_1"": 18, ""new_fc_10"": 18, ""new_fc_2"": 25, ""new_fc_3"": 9, ""new_fc_4"": 13, ""new_fc_5"": 18, ""new_fc_6"": 29, ""new_fc_7"": 4, ""new_fc_8"": 30, ""new_fc_9"": 6, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 3}"
13,-0.36060085202794645,-0.7100082883229217,7998.1504,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.406923082361, ""learning_rate"": 0.000777967408, ""new_fc_1"": 15, ""new_fc_10"": 19, ""new_fc_2"": 9, ""new_fc_3"": 13, ""new_fc_4"": 23, ""new_fc_5"": 17, ""new_fc_6"": 15, ""new_fc_7"": 24, ""new_fc_8"": 7, ""new_fc_9"": 23, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
14,-0.4045953008957901,-0.7100082883229217,8325.2344,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.499600296386, ""learning_rate"": 0.00077395527, ""new_fc_1"": 32, ""new_fc_10"": 16, ""new_fc_2"": 3, ""new_fc_3"": 6, ""new_fc_4"": 17, ""new_fc_5"": 3, ""new_fc_6"": 10, ""new_fc_7"": 19, ""new_fc_8"": 10, ""new_fc_9"": 14, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
15,-0.3731026329512901,-0.7100082883229217,8532.4426,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.365508301326, ""learning_rate"": 0.000936717807, ""new_fc_1"": 8, ""new_fc_10"": 16, ""new_fc_2"": 2, ""new_fc_3"": 6, ""new_fc_4"": 14, ""new_fc_5"": 29, ""new_fc_6"": 8, ""new_fc_7"": 26, ""new_fc_8"": 17, ""new_fc_9"": 30, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
16,-0.5469948829932098,-0.7100082883229217,9640.2873,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.394006017024, ""learning_rate"": 0.000287607921, ""new_fc_1"": 16, ""new_fc_10"": 7, ""new_fc_2"": 25, ""new_fc_3"": 25, ""new_fc_4"": 11, ""new_fc_5"": 17, ""new_fc_6"": 8, ""new_fc_7"": 2, ""new_fc_8"": 9, ""new_fc_9"": 1, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
17,-0.357106441527071,-0.7100082883229217,9847.7547,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.28919837137, ""learning_rate"": 0.000600147489, ""new_fc_1"": 18, ""new_fc_10"": 26, ""new_fc_2"": 9, ""new_fc_3"": 10, ""new_fc_4"": 6, ""new_fc_5"": 12, ""new_fc_6"": 1, ""new_fc_7"": 29, ""new_fc_8"": 21, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
18,-0.5988366909598313,-0.7100082883229217,10595.1586,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.486627652647, ""learning_rate"": 0.000732935794, ""new_fc_1"": 29, ""new_fc_10"": 19, ""new_fc_2"": 26, ""new_fc_3"": 16, ""new_fc_4"": 29, ""new_fc_5"": 17, ""new_fc_6"": 2, ""new_fc_7"": 27, ""new_fc_8"": 29, ""new_fc_9"": 20, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 5}"
19,-0.3614095690430813,-0.7100082883229217,10802.9967,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.372056170007, ""learning_rate"": 0.000391529857, ""new_fc_1"": 11, ""new_fc_10"": 30, ""new_fc_2"": 19, ""new_fc_3"": 5, ""new_fc_4"": 19, ""new_fc_5"": 13, ""new_fc_6"": 0, ""new_fc_7"": 19, ""new_fc_8"": 21, ""new_fc_9"": 30, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
20,-0.36031526504308126,-0.7100082883229217,11130.7683,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.486305630181, ""learning_rate"": 0.000171185943, ""new_fc_1"": 2, ""new_fc_10"": 6, ""new_fc_2"": 3, ""new_fc_3"": 23, ""new_fc_4"": 29, ""new_fc_5"": 31, ""new_fc_6"": 19, ""new_fc_7"": 12, ""new_fc_8"": 3, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
21,-0.3004586650430813,-0.7100082883229217,11818.2814,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.190648492217, ""learning_rate"": 0.000876251333, ""new_fc_1"": 27, ""new_fc_10"": 19, ""new_fc_2"": 12, ""new_fc_3"": 18, ""new_fc_4"": 2, ""new_fc_5"": 26, ""new_fc_6"": 16, ""new_fc_7"": 28, ""new_fc_8"": 32, ""new_fc_9"": 27, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
22,-0.7554759100857695,-0.7554759100857695,12206.3735,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.226109316849, ""learning_rate"": 0.000745922595, ""new_fc_1"": 20, ""new_fc_10"": 23, ""new_fc_2"": 32, ""new_fc_3"": 32, ""new_fc_4"": 27, ""new_fc_5"": 0, ""new_fc_6"": 11, ""new_fc_7"": 32, ""new_fc_8"": 4, ""new_fc_9"": 1, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
23,-0.3498504010430813,-0.7554759100857695,12533.9028,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.416228490076, ""learning_rate"": 0.00071178768, ""new_fc_1"": 8, ""new_fc_10"": 24, ""new_fc_2"": 3, ""new_fc_3"": 24, ""new_fc_4"": 30, ""new_fc_5"": 31, ""new_fc_6"": 1, ""new_fc_7"": 1, ""new_fc_8"": 13, ""new_fc_9"": 14, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 8}"
24,-0.3562597050430813,-0.7554759100857695,12741.1887,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.494249244084, ""learning_rate"": 0.000848388024, ""new_fc_1"": 14, ""new_fc_10"": 22, ""new_fc_2"": 26, ""new_fc_3"": 9, ""new_fc_4"": 24, ""new_fc_5"": 10, ""new_fc_6"": 7, ""new_fc_7"": 20, ""new_fc_8"": 7, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 2}"
25,-0.36560529704308126,-0.7554759100857695,12888.6425,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.131220849764, ""learning_rate"": 0.000764889409, ""new_fc_1"": 12, ""new_fc_10"": 21, ""new_fc_2"": 0, ""new_fc_3"": 12, ""new_fc_4"": 3, ""new_fc_5"": 30, ""new_fc_6"": 7, ""new_fc_7"": 26, ""new_fc_8"": 7, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
26,-0.4262771907149238,-0.7554759100857695,268.7541,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.22382943842, ""learning_rate"": 0.000276180046, ""new_fc_1"": 27, ""new_fc_10"": 2, ""new_fc_2"": 1, ""new_fc_3"": 24, ""new_fc_4"": 5, ""new_fc_5"": 10, ""new_fc_6"": 5, ""new_fc_7"": 10, ""new_fc_8"": 13, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
27,-0.6881505938583373,-0.7554759100857695,2156.2295,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.335137526384, ""learning_rate"": 0.000247191118, ""new_fc_1"": 18, ""new_fc_10"": 27, ""new_fc_2"": 5, ""new_fc_3"": 10, ""new_fc_4"": 11, ""new_fc_5"": 12, ""new_fc_6"": 11, ""new_fc_7"": 20, ""new_fc_8"": 9, ""new_fc_9"": 19, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
28,-0.3479402490430813,-0.7554759100857695,2483.5925,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.405975112835, ""learning_rate"": 0.000850829953, ""new_fc_1"": 22, ""new_fc_10"": 14, ""new_fc_2"": 0, ""new_fc_3"": 18, ""new_fc_4"": 2, ""new_fc_5"": 1, ""new_fc_6"": 16, ""new_fc_7"": 27, ""new_fc_8"": 17, ""new_fc_9"": 32, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
29,-0.20789735304308127,-0.7554759100857695,2691.1857,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.35386493705, ""learning_rate"": 0.000268192641, ""new_fc_1"": 11, ""new_fc_10"": 27, ""new_fc_2"": 24, ""new_fc_3"": 17, ""new_fc_4"": 18, ""new_fc_5"": 2, ""new_fc_6"": 4, ""new_fc_7"": 26, ""new_fc_8"": 20, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
30,-0.42696567008073044,-0.7554759100857695,2958.2062,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.462609913231, ""learning_rate"": 0.000484429533, ""new_fc_1"": 26, ""new_fc_10"": 1, ""new_fc_2"": 20, ""new_fc_3"": 22, ""new_fc_4"": 6, ""new_fc_5"": 18, ""new_fc_6"": 8, ""new_fc_7"": 11, ""new_fc_8"": 29, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
31,-0.37896013791092487,-0.7554759100857695,3165.5766,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.258216021803, ""learning_rate"": 0.000268340647, ""new_fc_1"": 14, ""new_fc_10"": 14, ""new_fc_2"": 14, ""new_fc_3"": 5, ""new_fc_4"": 11, ""new_fc_5"": 18, ""new_fc_6"": 4, ""new_fc_7"": 26, ""new_fc_8"": 9, ""new_fc_9"": 13, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
32,-0.7473316726225432,-0.7554759100857695,3612.7889,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.444133174556, ""learning_rate"": 0.000519158675, ""new_fc_1"": 26, ""new_fc_10"": 25, ""new_fc_2"": 2, ""new_fc_3"": 8, ""new_fc_4"": 27, ""new_fc_5"": 20, ""new_fc_6"": 27, ""new_fc_7"": 23, ""new_fc_8"": 17, ""new_fc_9"": 8, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
33,-0.4336946446730041,-0.7554759100857695,3879.6998,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.339778383438, ""learning_rate"": 0.000347520548, ""new_fc_1"": 21, ""new_fc_10"": 20, ""new_fc_2"": 17, ""new_fc_3"": 25, ""new_fc_4"": 29, ""new_fc_5"": 12, ""new_fc_6"": 3, ""new_fc_7"": 26, ""new_fc_8"": 9, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
34,-0.3403550490430813,-0.7554759100857695,4087.2674,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.437170208243, ""learning_rate"": 0.00053605467, ""new_fc_1"": 13, ""new_fc_10"": 32, ""new_fc_2"": 22, ""new_fc_3"": 21, ""new_fc_4"": 10, ""new_fc_5"": 1, ""new_fc_6"": 9, ""new_fc_7"": 4, ""new_fc_8"": 29, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
35,-0.34905072104308127,-0.7554759100857695,4294.405,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.062283794133, ""learning_rate"": 0.000835407707, ""new_fc_1"": 24, ""new_fc_10"": 11, ""new_fc_2"": 19, ""new_fc_3"": 24, ""new_fc_4"": 20, ""new_fc_5"": 12, ""new_fc_6"": 12, ""new_fc_7"": 29, ""new_fc_8"": 12, ""new_fc_9"": 6, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 6}"
36,-0.3130446970430813,-0.7554759100857695,4622.0501,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.2027017088, ""learning_rate"": 0.000167476007, ""new_fc_1"": 5, ""new_fc_10"": 22, ""new_fc_2"": 2, ""new_fc_3"": 6, ""new_fc_4"": 9, ""new_fc_5"": 30, ""new_fc_6"": 3, ""new_fc_7"": 5, ""new_fc_8"": 17, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
37,-0.3204556410430813,-0.7554759100857695,5249.9182,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.405160072445, ""learning_rate"": 0.000235452941, ""new_fc_1"": 22, ""new_fc_10"": 25, ""new_fc_2"": 5, ""new_fc_3"": 4, ""new_fc_4"": 22, ""new_fc_5"": 6, ""new_fc_6"": 4, ""new_fc_7"": 32, ""new_fc_8"": 25, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
38,-0.41522193558859255,-0.7554759100857695,7437.381,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.229379474153, ""learning_rate"": 0.000832982549, ""new_fc_1"": 17, ""new_fc_10"": 9, ""new_fc_2"": 18, ""new_fc_3"": 11, ""new_fc_4"": 10, ""new_fc_5"": 31, ""new_fc_6"": 5, ""new_fc_7"": 27, ""new_fc_8"": 25, ""new_fc_9"": 7, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 8}"
39,-0.4686332112602386,-0.7554759100857695,8304.6046,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.355266862789, ""learning_rate"": 0.000514684616, ""new_fc_1"": 16, ""new_fc_10"": 28, ""new_fc_2"": 2, ""new_fc_3"": 5, ""new_fc_4"": 22, ""new_fc_5"": 14, ""new_fc_6"": 7, ""new_fc_7"": 31, ""new_fc_8"": 10, ""new_fc_9"": 2, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
40,-0.26821060104308125,-0.7554759100857695,8692.6299,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.471853456545, ""learning_rate"": 0.000855503035, ""new_fc_1"": 2, ""new_fc_10"": 11, ""new_fc_2"": 12, ""new_fc_3"": 27, ""new_fc_4"": 27, ""new_fc_5"": 23, ""new_fc_6"": 12, ""new_fc_7"": 23, ""new_fc_8"": 4, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
41,-0.28283763567747117,-0.7554759100857695,8959.6289,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.244319185919, ""learning_rate"": 0.000393359092, ""new_fc_1"": 6, ""new_fc_10"": 1, ""new_fc_2"": 0, ""new_fc_3"": 31, ""new_fc_4"": 21, ""new_fc_5"": 2, ""new_fc_6"": 3, ""new_fc_7"": 16, ""new_fc_8"": 22, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
42,-0.5098046286730041,-0.7554759100857695,10067.1312,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.47877364965, ""learning_rate"": 0.000213203253, ""new_fc_1"": 18, ""new_fc_10"": 1, ""new_fc_2"": 9, ""new_fc_3"": 30, ""new_fc_4"": 2, ""new_fc_5"": 1, ""new_fc_6"": 17, ""new_fc_7"": 13, ""new_fc_8"": 1, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
43,-0.12676352904308125,-0.7554759100857695,10274.3989,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.426476504209, ""learning_rate"": 0.00037828271, ""new_fc_1"": 20, ""new_fc_10"": 20, ""new_fc_2"": 13, ""new_fc_3"": 29, ""new_fc_4"": 16, ""new_fc_5"": 32, ""new_fc_6"": 10, ""new_fc_7"": 7, ""new_fc_8"": 3, ""new_fc_9"": 10, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
44,-0.44537299704599376,-0.7554759100857695,10662.2606,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.37533014792, ""learning_rate"": 0.000878828169, ""new_fc_1"": 16, ""new_fc_10"": 12, ""new_fc_2"": 27, ""new_fc_3"": 23, ""new_fc_4"": 27, ""new_fc_5"": 13, ""new_fc_6"": 5, ""new_fc_7"": 20, ""new_fc_8"": 27, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
45,-0.6768801554263458,-0.7554759100857695,11049.335,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.334088854756, ""learning_rate"": 0.000119305821, ""new_fc_1"": 7, ""new_fc_10"": 29, ""new_fc_2"": 10, ""new_fc_3"": 29, ""new_fc_4"": 21, ""new_fc_5"": 2, ""new_fc_6"": 5, ""new_fc_7"": 19, ""new_fc_8"": 12, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
46,-0.4862457570626831,-0.7554759100857695,11376.3132,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.194343298253, ""learning_rate"": 0.000584242078, ""new_fc_1"": 1, ""new_fc_10"": 8, ""new_fc_2"": 9, ""new_fc_3"": 29, ""new_fc_4"": 1, ""new_fc_5"": 2, ""new_fc_6"": 11, ""new_fc_7"": 0, ""new_fc_8"": 0, ""new_fc_9"": 28, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
