event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
11,10,flops,,,6.19883304,929824956.0,25861834.0,,3067.7657,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.173322761353, ""learning_rate"": 0.000535800253, ""new_fc_1"": 23, ""new_fc_10"": 29, ""new_fc_2"": 30, ""new_fc_3"": 21, ""new_fc_4"": 17, ""new_fc_5"": 22, ""new_fc_6"": 0, ""new_fc_7"": 19, ""new_fc_8"": 24, ""new_fc_9"": 5, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
12,10,flops,,,2.2473653066666666,337104796.0,1930218.0,,3068.7248,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.493605856702, ""learning_rate"": 0.000755153783, ""new_fc_1"": 0, ""new_fc_10"": 32, ""new_fc_2"": 13, ""new_fc_3"": 5, ""new_fc_4"": 23, ""new_fc_5"": 15, ""new_fc_6"": 4, ""new_fc_7"": 0, ""new_fc_8"": 7, ""new_fc_9"": 6, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 1}"
13,10,flops,,,0.02998232,4497348.0,54990.0,,3069.5952,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.298731403542, ""learning_rate"": 0.000962442886, ""new_fc_1"": 2, ""new_fc_10"": 13, ""new_fc_2"": 6, ""new_fc_3"": 11, ""new_fc_4"": 31, ""new_fc_5"": 24, ""new_fc_6"": 23, ""new_fc_7"": 6, ""new_fc_8"": 2, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 5}"
14,10,flops,,,9.998030053333334,1499704508.0,26151434.0,,3071.4291,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.101299825087, ""learning_rate"": 0.000949049503, ""new_fc_1"": 25, ""new_fc_10"": 13, ""new_fc_2"": 1, ""new_fc_3"": 2, ""new_fc_4"": 23, ""new_fc_5"": 10, ""new_fc_6"": 7, ""new_fc_7"": 32, ""new_fc_8"": 32, ""new_fc_9"": 29, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
15,10,flops,,,0.5777314933333333,86659724.0,667962.0,,3072.5799,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.408049908672, ""learning_rate"": 0.000855469844, ""new_fc_1"": 11, ""new_fc_10"": 21, ""new_fc_2"": 2, ""new_fc_3"": 28, ""new_fc_4"": 31, ""new_fc_5"": 16, ""new_fc_6"": 1, ""new_fc_7"": 10, ""new_fc_8"": 18, ""new_fc_9"": 1, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 1}"
16,11,accuracy,10000000000.0,,6.19883304,929824956.0,25861834.0,10000000000.0,3074.3367,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.173322761353, ""learning_rate"": 0.000535800253, ""new_fc_1"": 23, ""new_fc_10"": 29, ""new_fc_2"": 30, ""new_fc_3"": 21, ""new_fc_4"": 17, ""new_fc_5"": 22, ""new_fc_6"": 0, ""new_fc_7"": 19, ""new_fc_8"": 24, ""new_fc_9"": 5, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
17,11,flops,,,0.6355622133333333,95334332.0,1028170.0,,3075.1578,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.26477889504, ""learning_rate"": 0.000727896515, ""new_fc_1"": 11, ""new_fc_10"": 30, ""new_fc_2"": 14, ""new_fc_3"": 23, ""new_fc_4"": 26, ""new_fc_5"": 31, ""new_fc_6"": 8, ""new_fc_7"": 4, ""new_fc_8"": 10, ""new_fc_9"": 3, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
18,11,flops,,,0.5414174666666667,81212620.0,1070138.0,,3076.0317,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.048880719163, ""learning_rate"": 0.00098894051, ""new_fc_1"": 3, ""new_fc_10"": 25, ""new_fc_2"": 3, ""new_fc_3"": 7, ""new_fc_4"": 32, ""new_fc_5"": 28, ""new_fc_6"": 8, ""new_fc_7"": 0, ""new_fc_8"": 23, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
19,11,flops,,,0.020656986666666665,3098548.0,111438.0,,3076.8502,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.476983984605, ""learning_rate"": 0.000454345846, ""new_fc_1"": 23, ""new_fc_10"": 10, ""new_fc_2"": 6, ""new_fc_3"": 20, ""new_fc_4"": 32, ""new_fc_5"": 4, ""new_fc_6"": 12, ""new_fc_7"": 32, ""new_fc_8"": 18, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
20,11,flops,,,0.030304053333333334,4545608.0,130502.0,,3077.6644,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.286713649766, ""learning_rate"": 0.000790994734, ""new_fc_1"": 16, ""new_fc_10"": 11, ""new_fc_2"": 19, ""new_fc_3"": 25, ""new_fc_4"": 14, ""new_fc_5"": 12, ""new_fc_6"": 16, ""new_fc_7"": 32, ""new_fc_8"": 14, ""new_fc_9"": 6, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
21,11,flops,,,1.1571387466666667,173570812.0,10069418.0,,3078.7386,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.308722314568, ""learning_rate"": 0.000892347316, ""new_fc_1"": 32, ""new_fc_10"": 2, ""new_fc_2"": 28, ""new_fc_3"": 32, ""new_fc_4"": 28, ""new_fc_5"": 14, ""new_fc_6"": 14, ""new_fc_7"": 5, ""new_fc_8"": 10, ""new_fc_9"": 9, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
22,12,accuracy,0.8999999985098839,0.10000000149011612,0.030304053333333334,4545608.0,130502.0,-0.36090878504308127,3223.1323,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.286713649766, ""learning_rate"": 0.000790994734, ""new_fc_1"": 16, ""new_fc_10"": 11, ""new_fc_2"": 19, ""new_fc_3"": 25, ""new_fc_4"": 14, ""new_fc_5"": 12, ""new_fc_6"": 16, ""new_fc_7"": 32, ""new_fc_8"": 14, ""new_fc_9"": 6, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
23,12,flops,,,0.26699128,40048692.0,565770.0,,3223.922,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.484880134183, ""learning_rate"": 0.000210815351, ""new_fc_1"": 12, ""new_fc_10"": 1, ""new_fc_2"": 30, ""new_fc_3"": 30, ""new_fc_4"": 0, ""new_fc_5"": 4, ""new_fc_6"": 26, ""new_fc_7"": 7, ""new_fc_8"": 8, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 8}"
24,12,flops,,,0.4172345333333333,62585180.0,3276058.0,,3224.6907,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.413950778345, ""learning_rate"": 0.00012965864, ""new_fc_1"": 28, ""new_fc_10"": 2, ""new_fc_2"": 16, ""new_fc_3"": 9, ""new_fc_4"": 19, ""new_fc_5"": 18, ""new_fc_6"": 7, ""new_fc_7"": 6, ""new_fc_8"": 25, ""new_fc_9"": 8, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
25,12,flops,,,0.05659757333333333,8489636.0,198530.0,,3225.4916,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.468412224444, ""learning_rate"": 0.000218460609, ""new_fc_1"": 3, ""new_fc_10"": 23, ""new_fc_2"": 7, ""new_fc_3"": 29, ""new_fc_4"": 24, ""new_fc_5"": 12, ""new_fc_6"": 32, ""new_fc_7"": 4, ""new_fc_8"": 19, ""new_fc_9"": 18, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
26,12,flops,,,0.020811653333333333,3121748.0,123070.0,,3226.2315,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.495055988034, ""learning_rate"": 0.00080301345, ""new_fc_1"": 24, ""new_fc_10"": 28, ""new_fc_2"": 30, ""new_fc_3"": 5, ""new_fc_4"": 23, ""new_fc_5"": 27, ""new_fc_6"": 27, ""new_fc_7"": 11, ""new_fc_8"": 4, ""new_fc_9"": 3, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
27,12,flops,,,1.5419314933333332,231289724.0,6509418.0,,3227.1116,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.407480273592, ""learning_rate"": 0.000383936504, ""new_fc_1"": 11, ""new_fc_10"": 4, ""new_fc_2"": 13, ""new_fc_3"": 14, ""new_fc_4"": 24, ""new_fc_5"": 7, ""new_fc_6"": 12, ""new_fc_7"": 13, ""new_fc_8"": 15, ""new_fc_9"": 25, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
28,13,accuracy,0.75450000166893,0.24549999833106995,0.02998232,4497348.0,54990.0,-0.4628553028317489,3431.6586,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.298731403542, ""learning_rate"": 0.000962442886, ""new_fc_1"": 2, ""new_fc_10"": 13, ""new_fc_2"": 6, ""new_fc_3"": 11, ""new_fc_4"": 31, ""new_fc_5"": 24, ""new_fc_6"": 23, ""new_fc_7"": 6, ""new_fc_8"": 2, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 5}"
29,13,flops,,,4.657047226666666,698557084.0,13659690.0,,3432.7506,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.14572331487, ""learning_rate"": 0.000875054217, ""new_fc_1"": 23, ""new_fc_10"": 10, ""new_fc_2"": 29, ""new_fc_3"": 30, ""new_fc_4"": 7, ""new_fc_5"": 12, ""new_fc_6"": 2, ""new_fc_7"": 6, ""new_fc_8"": 0, ""new_fc_9"": 20, ""num_neurons"": 32, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 7}"
30,13,flops,,,0.5219708533333334,78295628.0,2830490.0,,3433.6076,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.338715883429, ""learning_rate"": 0.000193642383, ""new_fc_1"": 20, ""new_fc_10"": 3, ""new_fc_2"": 8, ""new_fc_3"": 5, ""new_fc_4"": 27, ""new_fc_5"": 13, ""new_fc_6"": 17, ""new_fc_7"": 25, ""new_fc_8"": 6, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 7}"
31,13,flops,,,0.42136402666666667,63204604.0,3586330.0,,3434.4947,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.428400507841, ""learning_rate"": 0.000901378347, ""new_fc_1"": 25, ""new_fc_10"": 3, ""new_fc_2"": 30, ""new_fc_3"": 16, ""new_fc_4"": 14, ""new_fc_5"": 25, ""new_fc_6"": 12, ""new_fc_7"": 30, ""new_fc_8"": 25, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
32,13,flops,,,0.67682696,101524044.0,3220250.0,,3435.3634,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.379767404829, ""learning_rate"": 0.000569550014, ""new_fc_1"": 20, ""new_fc_10"": 0, ""new_fc_2"": 19, ""new_fc_3"": 32, ""new_fc_4"": 9, ""new_fc_5"": 15, ""new_fc_6"": 10, ""new_fc_7"": 24, ""new_fc_8"": 29, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
33,13,flops,,,0.01056488,1584732.0,83502.0,,3436.1414,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.420511279424, ""learning_rate"": 0.000499602385, ""new_fc_1"": 15, ""new_fc_10"": 17, ""new_fc_2"": 9, ""new_fc_3"": 12, ""new_fc_4"": 23, ""new_fc_5"": 7, ""new_fc_6"": 12, ""new_fc_7"": 29, ""new_fc_8"": 19, ""new_fc_9"": 13, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
34,14,accuracy,0.8999999985098839,0.10000000149011612,0.5414174666666667,81212620.0,1070138.0,-0.20757476104308126,3820.5673,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.048880719163, ""learning_rate"": 0.00098894051, ""new_fc_1"": 3, ""new_fc_10"": 25, ""new_fc_2"": 3, ""new_fc_3"": 7, ""new_fc_4"": 32, ""new_fc_5"": 28, ""new_fc_6"": 8, ""new_fc_7"": 0, ""new_fc_8"": 23, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
35,14,flops,,,2.92435112,438652668.0,4700458.0,,3821.4384,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.073910725861, ""learning_rate"": 0.000607472138, ""new_fc_1"": 5, ""new_fc_10"": 24, ""new_fc_2"": 28, ""new_fc_3"": 0, ""new_fc_4"": 12, ""new_fc_5"": 30, ""new_fc_6"": 5, ""new_fc_7"": 6, ""new_fc_8"": 8, ""new_fc_9"": 32, ""num_neurons"": 32, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
36,14,flops,,,0.05793512,8690268.0,299034.0,,3822.273,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.429104397379, ""learning_rate"": 0.000456169216, ""new_fc_1"": 26, ""new_fc_10"": 16, ""new_fc_2"": 2, ""new_fc_3"": 11, ""new_fc_4"": 3, ""new_fc_5"": 3, ""new_fc_6"": 9, ""new_fc_7"": 25, ""new_fc_8"": 19, ""new_fc_9"": 10, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
37,14,flops,,,1.0503544266666667,157553164.0,1876186.0,,3823.1153,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.338645458931, ""learning_rate"": 0.00021710043, ""new_fc_1"": 10, ""new_fc_10"": 4, ""new_fc_2"": 14, ""new_fc_3"": 25, ""new_fc_4"": 7, ""new_fc_5"": 29, ""new_fc_6"": 29, ""new_fc_7"": 5, ""new_fc_8"": 29, ""new_fc_9"": 23, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
38,14,flops,,,0.7076969333333333,106154540.0,1144250.0,,3823.8931,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.25218265745, ""learning_rate"": 0.000910950491, ""new_fc_1"": 14, ""new_fc_10"": 19, ""new_fc_2"": 25, ""new_fc_3"": 7, ""new_fc_4"": 22, ""new_fc_5"": 15, ""new_fc_6"": 8, ""new_fc_7"": 9, ""new_fc_8"": 4, ""new_fc_9"": 8, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 3}"
39,14,flops,,,0.020518986666666666,3077848.0,138174.0,,3824.6403,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.313656905803, ""learning_rate"": 0.000724480542, ""new_fc_1"": 31, ""new_fc_10"": 2, ""new_fc_2"": 30, ""new_fc_3"": 7, ""new_fc_4"": 16, ""new_fc_5"": 23, ""new_fc_6"": 2, ""new_fc_7"": 24, ""new_fc_8"": 26, ""new_fc_9"": 4, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
40,15,accuracy,0.379800021648407,0.620199978351593,0.6355622133333333,95334332.0,1028170.0,-0.5434713208461152,4809.3832,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.26477889504, ""learning_rate"": 0.000727896515, ""new_fc_1"": 11, ""new_fc_10"": 30, ""new_fc_2"": 14, ""new_fc_3"": 23, ""new_fc_4"": 26, ""new_fc_5"": 31, ""new_fc_6"": 8, ""new_fc_7"": 4, ""new_fc_8"": 10, ""new_fc_9"": 3, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
41,15,flops,,,0.41086312,61629468.0,2798490.0,,4810.2323,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.485830248621, ""learning_rate"": 0.000125232595, ""new_fc_1"": 20, ""new_fc_10"": 12, ""new_fc_2"": 3, ""new_fc_3"": 29, ""new_fc_4"": 28, ""new_fc_5"": 23, ""new_fc_6"": 30, ""new_fc_7"": 8, ""new_fc_8"": 4, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
42,15,flops,,,0.04329213333333334,6493820.0,270022.0,,4810.9498,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.318060458179, ""learning_rate"": 0.000995020926, ""new_fc_1"": 28, ""new_fc_10"": 9, ""new_fc_2"": 9, ""new_fc_3"": 15, ""new_fc_4"": 20, ""new_fc_5"": 16, ""new_fc_6"": 9, ""new_fc_7"": 5, ""new_fc_8"": 16, ""new_fc_9"": 21, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
43,15,flops,,,0.38610568,57915852.0,857450.0,,4811.7487,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.132056353415, ""learning_rate"": 0.000369785004, ""new_fc_1"": 5, ""new_fc_10"": 24, ""new_fc_2"": 29, ""new_fc_3"": 5, ""new_fc_4"": 17, ""new_fc_5"": 0, ""new_fc_6"": 12, ""new_fc_7"": 4, ""new_fc_8"": 8, ""new_fc_9"": 11, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
