iteration,score,best_score,elapsed_sec,params_json
13,-0.12060033664671041,-0.3993729006730041,5477.6723,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.406923082361, ""learning_rate"": 0.000777967408, ""new_fc_1"": 15, ""new_fc_10"": 19, ""new_fc_2"": 9, ""new_fc_3"": 13, ""new_fc_4"": 23, ""new_fc_5"": 17, ""new_fc_6"": 15, ""new_fc_7"": 24, ""new_fc_8"": 7, ""new_fc_9"": 23, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
14,-0.2760520639624491,-0.3993729006730041,5684.7903,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.499600296386, ""learning_rate"": 0.00077395527, ""new_fc_1"": 32, ""new_fc_10"": 16, ""new_fc_2"": 3, ""new_fc_3"": 6, ""new_fc_4"": 17, ""new_fc_5"": 3, ""new_fc_6"": 10, ""new_fc_7"": 19, ""new_fc_8"": 10, ""new_fc_9"": 14, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
15,-0.29381547195827673,-0.3993729006730041,5891.9746,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.365508301326, ""learning_rate"": 0.000936717807, ""new_fc_1"": 8, ""new_fc_10"": 16, ""new_fc_2"": 2, ""new_fc_3"": 6, ""new_fc_4"": 14, ""new_fc_5"": 29, ""new_fc_6"": 8, ""new_fc_7"": 26, ""new_fc_8"": 17, ""new_fc_9"": 30, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
16,-0.25302348814185904,-0.3993729006730041,6279.8473,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.394006017024, ""learning_rate"": 0.000287607921, ""new_fc_1"": 16, ""new_fc_10"": 7, ""new_fc_2"": 25, ""new_fc_3"": 25, ""new_fc_4"": 11, ""new_fc_5"": 17, ""new_fc_6"": 8, ""new_fc_7"": 2, ""new_fc_8"": 9, ""new_fc_9"": 1, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
17,-0.29427791997079367,-0.3993729006730041,6487.3251,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.28919837137, ""learning_rate"": 0.000600147489, ""new_fc_1"": 18, ""new_fc_10"": 26, ""new_fc_2"": 9, ""new_fc_3"": 10, ""new_fc_4"": 6, ""new_fc_5"": 12, ""new_fc_6"": 1, ""new_fc_7"": 29, ""new_fc_8"": 21, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
18,-0.33203825690956684,-0.3993729006730041,7354.6881,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.486627652647, ""learning_rate"": 0.000732935794, ""new_fc_1"": 29, ""new_fc_10"": 19, ""new_fc_2"": 26, ""new_fc_3"": 16, ""new_fc_4"": 29, ""new_fc_5"": 17, ""new_fc_6"": 2, ""new_fc_7"": 27, ""new_fc_8"": 29, ""new_fc_9"": 20, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 5}"
19,-0.29836528784353783,-0.3993729006730041,7562.5505,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.372056170007, ""learning_rate"": 0.000391529857, ""new_fc_1"": 11, ""new_fc_10"": 30, ""new_fc_2"": 19, ""new_fc_3"": 5, ""new_fc_4"": 19, ""new_fc_5"": 13, ""new_fc_6"": 0, ""new_fc_7"": 19, ""new_fc_8"": 21, ""new_fc_9"": 30, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
20,-0.29730554384353786,-0.3993729006730041,7890.2349,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.486305630181, ""learning_rate"": 0.000171185943, ""new_fc_1"": 2, ""new_fc_10"": 6, ""new_fc_2"": 3, ""new_fc_3"": 23, ""new_fc_4"": 29, ""new_fc_5"": 31, ""new_fc_6"": 19, ""new_fc_7"": 12, ""new_fc_8"": 3, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
21,-0.23734814384353778,-0.3993729006730041,8577.6954,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.190648492217, ""learning_rate"": 0.000876251333, ""new_fc_1"": 27, ""new_fc_10"": 19, ""new_fc_2"": 12, ""new_fc_3"": 18, ""new_fc_4"": 2, ""new_fc_5"": 26, ""new_fc_6"": 16, ""new_fc_7"": 28, ""new_fc_8"": 32, ""new_fc_9"": 27, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
22,-0.38213169100989913,-0.3993729006730041,8965.6523,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.226109316849, ""learning_rate"": 0.000745922595, ""new_fc_1"": 20, ""new_fc_10"": 23, ""new_fc_2"": 32, ""new_fc_3"": 32, ""new_fc_4"": 27, ""new_fc_5"": 0, ""new_fc_6"": 11, ""new_fc_7"": 32, ""new_fc_8"": 4, ""new_fc_9"": 1, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
23,-0.2868147598435378,-0.3993729006730041,9353.0954,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.416228490076, ""learning_rate"": 0.00071178768, ""new_fc_1"": 8, ""new_fc_10"": 24, ""new_fc_2"": 3, ""new_fc_3"": 24, ""new_fc_4"": 30, ""new_fc_5"": 31, ""new_fc_6"": 1, ""new_fc_7"": 1, ""new_fc_8"": 13, ""new_fc_9"": 14, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 8}"
24,-0.2932269438435378,-0.3993729006730041,9560.5506,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.494249244084, ""learning_rate"": 0.000848388024, ""new_fc_1"": 14, ""new_fc_10"": 22, ""new_fc_2"": 26, ""new_fc_3"": 9, ""new_fc_4"": 24, ""new_fc_5"": 10, ""new_fc_6"": 7, ""new_fc_7"": 20, ""new_fc_8"": 7, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 2}"
25,-0.3025739758435378,-0.3993729006730041,9708.0434,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.131220849764, ""learning_rate"": 0.000764889409, ""new_fc_1"": 12, ""new_fc_10"": 21, ""new_fc_2"": 0, ""new_fc_3"": 12, ""new_fc_4"": 3, ""new_fc_5"": 30, ""new_fc_6"": 7, ""new_fc_7"": 26, ""new_fc_8"": 7, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
26,-0.28361035184353783,-0.3993729006730041,208.4744,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.22382943842, ""learning_rate"": 0.000276180046, ""new_fc_1"": 27, ""new_fc_10"": 2, ""new_fc_2"": 1, ""new_fc_3"": 24, ""new_fc_4"": 5, ""new_fc_5"": 10, ""new_fc_6"": 5, ""new_fc_7"": 10, ""new_fc_8"": 13, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
27,-0.37878063909043314,-0.3993729006730041,2096.5415,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.335137526384, ""learning_rate"": 0.000247191118, ""new_fc_1"": 18, ""new_fc_10"": 27, ""new_fc_2"": 5, ""new_fc_3"": 10, ""new_fc_4"": 11, ""new_fc_5"": 12, ""new_fc_6"": 11, ""new_fc_7"": 20, ""new_fc_8"": 9, ""new_fc_9"": 19, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
28,-0.2848988478435378,-0.3993729006730041,2484.498,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.405975112835, ""learning_rate"": 0.000850829953, ""new_fc_1"": 22, ""new_fc_10"": 14, ""new_fc_2"": 0, ""new_fc_3"": 18, ""new_fc_4"": 2, ""new_fc_5"": 1, ""new_fc_6"": 16, ""new_fc_7"": 27, ""new_fc_8"": 17, ""new_fc_9"": 32, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
29,-0.1447407518435378,-0.3993729006730041,2752.4914,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.35386493705, ""learning_rate"": 0.000268192641, ""new_fc_1"": 11, ""new_fc_10"": 27, ""new_fc_2"": 24, ""new_fc_3"": 17, ""new_fc_4"": 18, ""new_fc_5"": 2, ""new_fc_6"": 4, ""new_fc_7"": 26, ""new_fc_8"": 20, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
30,-0.2985817117246265,-0.3993729006730041,2959.8798,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.462609913231, ""learning_rate"": 0.000484429533, ""new_fc_1"": 26, ""new_fc_10"": 1, ""new_fc_2"": 20, ""new_fc_3"": 22, ""new_fc_4"": 6, ""new_fc_5"": 18, ""new_fc_6"": 8, ""new_fc_7"": 11, ""new_fc_8"": 29, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
31,-0.30508889558485364,-0.3993729006730041,3167.6743,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.258216021803, ""learning_rate"": 0.000268340647, ""new_fc_1"": 14, ""new_fc_10"": 14, ""new_fc_2"": 14, ""new_fc_3"": 5, ""new_fc_4"": 11, ""new_fc_5"": 18, ""new_fc_6"": 4, ""new_fc_7"": 26, ""new_fc_8"": 9, ""new_fc_9"": 13, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
32,-0.35476857744362444,-0.3993729006730041,3555.1289,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.444133174556, ""learning_rate"": 0.000519158675, ""new_fc_1"": 26, ""new_fc_10"": 25, ""new_fc_2"": 2, ""new_fc_3"": 8, ""new_fc_4"": 27, ""new_fc_5"": 20, ""new_fc_6"": 27, ""new_fc_7"": 23, ""new_fc_8"": 17, ""new_fc_9"": 8, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
33,-0.2990547599499321,-0.3993729006730041,3822.3695,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.339778383438, ""learning_rate"": 0.000347520548, ""new_fc_1"": 21, ""new_fc_10"": 20, ""new_fc_2"": 17, ""new_fc_3"": 25, ""new_fc_4"": 29, ""new_fc_5"": 12, ""new_fc_6"": 3, ""new_fc_7"": 26, ""new_fc_8"": 9, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
34,-0.2761896482044439,-0.3993729006730041,4030.4132,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.437170208243, ""learning_rate"": 0.00053605467, ""new_fc_1"": 13, ""new_fc_10"": 32, ""new_fc_2"": 22, ""new_fc_3"": 21, ""new_fc_4"": 10, ""new_fc_5"": 1, ""new_fc_6"": 9, ""new_fc_7"": 4, ""new_fc_8"": 29, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
35,-0.28603379984353783,-0.3993729006730041,4238.2962,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.062283794133, ""learning_rate"": 0.000835407707, ""new_fc_1"": 24, ""new_fc_10"": 11, ""new_fc_2"": 19, ""new_fc_3"": 24, ""new_fc_4"": 20, ""new_fc_5"": 12, ""new_fc_6"": 12, ""new_fc_7"": 29, ""new_fc_8"": 12, ""new_fc_9"": 6, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 6}"
36,-0.2499802558435378,-0.3993729006730041,4626.5934,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.2027017088, ""learning_rate"": 0.000167476007, ""new_fc_1"": 5, ""new_fc_10"": 22, ""new_fc_2"": 2, ""new_fc_3"": 6, ""new_fc_4"": 9, ""new_fc_5"": 30, ""new_fc_6"": 3, ""new_fc_7"": 5, ""new_fc_8"": 17, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
37,-0.2573825598435378,-0.3993729006730041,5315.1526,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.405160072445, ""learning_rate"": 0.000235452941, ""new_fc_1"": 22, ""new_fc_10"": 25, ""new_fc_2"": 5, ""new_fc_3"": 4, ""new_fc_4"": 22, ""new_fc_5"": 6, ""new_fc_6"": 4, ""new_fc_7"": 32, ""new_fc_8"": 25, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
38,-0.22612494384353776,-0.3993729006730041,6124.1,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.229379474153, ""learning_rate"": 0.000832982549, ""new_fc_1"": 17, ""new_fc_10"": 9, ""new_fc_2"": 18, ""new_fc_3"": 11, ""new_fc_4"": 10, ""new_fc_5"": 31, ""new_fc_6"": 5, ""new_fc_7"": 27, ""new_fc_8"": 25, ""new_fc_9"": 7, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 8}"
39,-0.31025181555564735,-0.3993729006730041,6872.5155,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.355266862789, ""learning_rate"": 0.000514684616, ""new_fc_1"": 16, ""new_fc_10"": 28, ""new_fc_2"": 2, ""new_fc_3"": 5, ""new_fc_4"": 22, ""new_fc_5"": 14, ""new_fc_6"": 7, ""new_fc_7"": 31, ""new_fc_8"": 10, ""new_fc_9"": 2, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
40,-0.2051461598435378,-0.3993729006730041,7261.1122,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.471853456545, ""learning_rate"": 0.000855503035, ""new_fc_1"": 2, ""new_fc_10"": 11, ""new_fc_2"": 12, ""new_fc_3"": 27, ""new_fc_4"": 27, ""new_fc_5"": 23, ""new_fc_6"": 12, ""new_fc_7"": 23, ""new_fc_8"": 4, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
41,-0.1917607997861683,-0.3993729006730041,7468.4616,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.244319185919, ""learning_rate"": 0.000393359092, ""new_fc_1"": 6, ""new_fc_10"": 1, ""new_fc_2"": 0, ""new_fc_3"": 31, ""new_fc_4"": 21, ""new_fc_5"": 2, ""new_fc_6"": 3, ""new_fc_7"": 16, ""new_fc_8"": 22, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
42,-0.2992421038873472,-0.3993729006730041,8216.3626,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.47877364965, ""learning_rate"": 0.000213203253, ""new_fc_1"": 18, ""new_fc_10"": 1, ""new_fc_2"": 9, ""new_fc_3"": 30, ""new_fc_4"": 2, ""new_fc_5"": 1, ""new_fc_6"": 17, ""new_fc_7"": 13, ""new_fc_8"": 1, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
43,-0.06364724784353781,-0.3993729006730041,8484.7605,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.426476504209, ""learning_rate"": 0.00037828271, ""new_fc_1"": 20, ""new_fc_10"": 20, ""new_fc_2"": 13, ""new_fc_3"": 29, ""new_fc_4"": 16, ""new_fc_5"": 32, ""new_fc_6"": 10, ""new_fc_7"": 7, ""new_fc_8"": 3, ""new_fc_9"": 10, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
44,-0.3009446398435378,-0.3993729006730041,8693.053,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.37533014792, ""learning_rate"": 0.000878828169, ""new_fc_1"": 16, ""new_fc_10"": 12, ""new_fc_2"": 27, ""new_fc_3"": 23, ""new_fc_4"": 27, ""new_fc_5"": 13, ""new_fc_6"": 5, ""new_fc_7"": 20, ""new_fc_8"": 27, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
45,-0.3726320200054321,-0.3993729006730041,9081.8,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.334088854756, ""learning_rate"": 0.000119305821, ""new_fc_1"": 7, ""new_fc_10"": 29, ""new_fc_2"": 10, ""new_fc_3"": 29, ""new_fc_4"": 21, ""new_fc_5"": 2, ""new_fc_6"": 5, ""new_fc_7"": 19, ""new_fc_8"": 12, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
46,-0.30115315984353785,-0.3993729006730041,9290.0824,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.194343298253, ""learning_rate"": 0.000584242078, ""new_fc_1"": 1, ""new_fc_10"": 8, ""new_fc_2"": 9, ""new_fc_3"": 29, ""new_fc_4"": 1, ""new_fc_5"": 2, ""new_fc_6"": 11, ""new_fc_7"": 0, ""new_fc_8"": 0, ""new_fc_9"": 28, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
