iteration,score,best_score,elapsed_sec,params_json
11,-0.454628895783039,-0.5049899850681152,3645.819,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.332678180111, ""learning_rate"": 0.000761743251, ""new_fc_1"": 6, ""new_fc_10"": 26, ""new_fc_2"": 25, ""new_fc_3"": 20, ""new_fc_4"": 11, ""new_fc_5"": 7, ""new_fc_6"": 31, ""new_fc_7"": 29, ""new_fc_8"": 13, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
12,10000000000.0,-0.5049899850681152,3649.6767,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.114942290336, ""learning_rate"": 0.000402353654, ""new_fc_1"": 5, ""new_fc_10"": 23, ""new_fc_2"": 3, ""new_fc_3"": 20, ""new_fc_4"": 23, ""new_fc_5"": 26, ""new_fc_6"": 20, ""new_fc_7"": 7, ""new_fc_8"": 21, ""new_fc_9"": 7, ""num_neurons"": 32, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 6}"
13,-0.2423645118435378,-0.5049899850681152,3797.8084,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.261085442078, ""learning_rate"": 0.000939237652, ""new_fc_1"": 31, ""new_fc_10"": 14, ""new_fc_2"": 12, ""new_fc_3"": 13, ""new_fc_4"": 6, ""new_fc_5"": 30, ""new_fc_6"": 13, ""new_fc_7"": 21, ""new_fc_8"": 11, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
14,-0.28146150450067897,-0.5049899850681152,4965.4074,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.181648189946, ""learning_rate"": 0.000602625789, ""new_fc_1"": 31, ""new_fc_10"": 19, ""new_fc_2"": 0, ""new_fc_3"": 21, ""new_fc_4"": 1, ""new_fc_5"": 24, ""new_fc_6"": 5, ""new_fc_7"": 29, ""new_fc_8"": 12, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
15,-0.34158934248127365,-0.5049899850681152,5352.8341,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.285950122483, ""learning_rate"": 0.000145840032, ""new_fc_1"": 25, ""new_fc_10"": 0, ""new_fc_2"": 10, ""new_fc_3"": 27, ""new_fc_4"": 11, ""new_fc_5"": 26, ""new_fc_6"": 1, ""new_fc_7"": 28, ""new_fc_8"": 12, ""new_fc_9"": 24, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
16,-0.27951118384353785,-0.5049899850681152,6040.3691,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.056100734454, ""learning_rate"": 0.000767257154, ""new_fc_1"": 32, ""new_fc_10"": 8, ""new_fc_2"": 5, ""new_fc_3"": 30, ""new_fc_4"": 2, ""new_fc_5"": 1, ""new_fc_6"": 23, ""new_fc_7"": 26, ""new_fc_8"": 9, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 8}"
17,-0.38939458978032304,-0.5049899850681152,7628.2311,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.36046116752, ""learning_rate"": 0.000385139669, ""new_fc_1"": 17, ""new_fc_10"": 18, ""new_fc_2"": 3, ""new_fc_3"": 28, ""new_fc_4"": 2, ""new_fc_5"": 13, ""new_fc_6"": 18, ""new_fc_7"": 15, ""new_fc_8"": 31, ""new_fc_9"": 9, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
18,-0.3199134885340576,-0.5049899850681152,8256.0464,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.079981194393, ""learning_rate"": 0.000665366265, ""new_fc_1"": 31, ""new_fc_10"": 0, ""new_fc_2"": 19, ""new_fc_3"": 22, ""new_fc_4"": 26, ""new_fc_5"": 4, ""new_fc_6"": 24, ""new_fc_7"": 32, ""new_fc_8"": 14, ""new_fc_9"": 30, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
19,-0.2582216158435378,-0.5049899850681152,9064.2542,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.069583300301, ""learning_rate"": 0.000168588788, ""new_fc_1"": 29, ""new_fc_10"": 28, ""new_fc_2"": 0, ""new_fc_3"": 28, ""new_fc_4"": 4, ""new_fc_5"": 18, ""new_fc_6"": 11, ""new_fc_7"": 9, ""new_fc_8"": 11, ""new_fc_9"": 11, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
20,-0.2887765998435378,-0.5049899850681152,9212.1324,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.084671902279, ""learning_rate"": 0.000153417478, ""new_fc_1"": 29, ""new_fc_10"": 8, ""new_fc_2"": 6, ""new_fc_3"": 20, ""new_fc_4"": 19, ""new_fc_5"": 30, ""new_fc_6"": 4, ""new_fc_7"": 27, ""new_fc_8"": 10, ""new_fc_9"": 28, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 7}"
21,-0.4444040715769424,-0.5049899850681152,9660.4229,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.061303531448, ""learning_rate"": 0.000364982732, ""new_fc_1"": 28, ""new_fc_10"": 32, ""new_fc_2"": 7, ""new_fc_3"": 24, ""new_fc_4"": 1, ""new_fc_5"": 9, ""new_fc_6"": 0, ""new_fc_7"": 4, ""new_fc_8"": 12, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
22,-0.2360772318435378,-0.5049899850681152,9807.9853,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.330300480085, ""learning_rate"": 0.000129003159, ""new_fc_1"": 29, ""new_fc_10"": 29, ""new_fc_2"": 1, ""new_fc_3"": 10, ""new_fc_4"": 23, ""new_fc_5"": 9, ""new_fc_6"": 2, ""new_fc_7"": 31, ""new_fc_8"": 11, ""new_fc_9"": 13, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 5}"
23,10000000000.0,-0.5049899850681152,9811.8683,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.306819932059, ""learning_rate"": 0.000236811367, ""new_fc_1"": 27, ""new_fc_10"": 31, ""new_fc_2"": 27, ""new_fc_3"": 10, ""new_fc_4"": 8, ""new_fc_5"": 30, ""new_fc_6"": 3, ""new_fc_7"": 19, ""new_fc_8"": 18, ""new_fc_9"": 31, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 7}"
24,-0.4148653903644485,-0.5049899850681152,10319.3258,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.062133022867, ""learning_rate"": 0.000484361938, ""new_fc_1"": 22, ""new_fc_10"": 19, ""new_fc_2"": 1, ""new_fc_3"": 25, ""new_fc_4"": 5, ""new_fc_5"": 25, ""new_fc_6"": 4, ""new_fc_7"": 14, ""new_fc_8"": 29, ""new_fc_9"": 11, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 3}"
25,-0.39052981294003297,-0.5049899850681152,10706.8248,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.200626204199, ""learning_rate"": 0.000805978943, ""new_fc_1"": 16, ""new_fc_10"": 6, ""new_fc_2"": 19, ""new_fc_3"": 23, ""new_fc_4"": 25, ""new_fc_5"": 8, ""new_fc_6"": 18, ""new_fc_7"": 6, ""new_fc_8"": 10, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
26,-0.2887879038435378,-0.5049899850681152,449.2124,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.355617268055, ""learning_rate"": 0.000929455774, ""new_fc_1"": 29, ""new_fc_10"": 19, ""new_fc_2"": 3, ""new_fc_3"": 28, ""new_fc_4"": 10, ""new_fc_5"": 10, ""new_fc_6"": 25, ""new_fc_7"": 21, ""new_fc_8"": 21, ""new_fc_9"": 25, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
27,-0.4800894143419342,-0.5049899850681152,956.9496,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.040330510342, ""learning_rate"": 0.000871466809, ""new_fc_1"": 29, ""new_fc_10"": 19, ""new_fc_2"": 8, ""new_fc_3"": 22, ""new_fc_4"": 11, ""new_fc_5"": 0, ""new_fc_6"": 17, ""new_fc_7"": 11, ""new_fc_8"": 30, ""new_fc_9"": 31, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
28,-0.48380687949932094,-0.5049899850681152,1824.6931,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.089693973362, ""learning_rate"": 0.00052518753, ""new_fc_1"": 23, ""new_fc_10"": 0, ""new_fc_2"": 21, ""new_fc_3"": 25, ""new_fc_4"": 28, ""new_fc_5"": 9, ""new_fc_6"": 31, ""new_fc_7"": 2, ""new_fc_8"": 0, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
29,-0.29840830384353784,-0.5049899850681152,1972.8657,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.238827205058, ""learning_rate"": 0.000173751251, ""new_fc_1"": 23, ""new_fc_10"": 15, ""new_fc_2"": 4, ""new_fc_3"": 26, ""new_fc_4"": 6, ""new_fc_5"": 21, ""new_fc_6"": 28, ""new_fc_7"": 19, ""new_fc_8"": 18, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
30,-0.2563873118435378,-0.5049899850681152,2240.4579,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.309579600133, ""learning_rate"": 0.000140227243, ""new_fc_1"": 10, ""new_fc_10"": 6, ""new_fc_2"": 3, ""new_fc_3"": 30, ""new_fc_4"": 14, ""new_fc_5"": 31, ""new_fc_6"": 21, ""new_fc_7"": 6, ""new_fc_8"": 18, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
31,-0.17234327984353778,-0.5049899850681152,3109.4703,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.372045464606, ""learning_rate"": 0.000396673464, ""new_fc_1"": 13, ""new_fc_10"": 5, ""new_fc_2"": 2, ""new_fc_3"": 30, ""new_fc_4"": 12, ""new_fc_5"": 23, ""new_fc_6"": 25, ""new_fc_7"": 27, ""new_fc_8"": 9, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 5}"
32,-0.26940298839511106,-0.5049899850681152,3857.6529,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.427404551052, ""learning_rate"": 0.000258934538, ""new_fc_1"": 28, ""new_fc_10"": 2, ""new_fc_2"": 14, ""new_fc_3"": 30, ""new_fc_4"": 5, ""new_fc_5"": 4, ""new_fc_6"": 24, ""new_fc_7"": 25, ""new_fc_8"": 9, ""new_fc_9"": 25, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
33,-0.29097041584353783,-0.5049899850681152,4125.8263,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.212047176485, ""learning_rate"": 0.000323023127, ""new_fc_1"": 2, ""new_fc_10"": 20, ""new_fc_2"": 20, ""new_fc_3"": 20, ""new_fc_4"": 8, ""new_fc_5"": 6, ""new_fc_6"": 14, ""new_fc_7"": 30, ""new_fc_8"": 10, ""new_fc_9"": 24, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
34,-0.29939974384353785,-0.5049899850681152,4813.9656,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.451819621074, ""learning_rate"": 0.000379474612, ""new_fc_1"": 27, ""new_fc_10"": 7, ""new_fc_2"": 11, ""new_fc_3"": 27, ""new_fc_4"": 12, ""new_fc_5"": 25, ""new_fc_6"": 16, ""new_fc_7"": 20, ""new_fc_8"": 10, ""new_fc_9"": 31, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 1}"
35,-0.26789249572462653,-0.5049899850681152,4961.5772,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.280378250864, ""learning_rate"": 0.000147718092, ""new_fc_1"": 13, ""new_fc_10"": 23, ""new_fc_2"": 11, ""new_fc_3"": 30, ""new_fc_4"": 31, ""new_fc_5"": 25, ""new_fc_6"": 30, ""new_fc_7"": 27, ""new_fc_8"": 6, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
36,-0.36694638526838685,-0.5049899850681152,5589.0361,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.164207480134, ""learning_rate"": 0.000335572401, ""new_fc_1"": 5, ""new_fc_10"": 14, ""new_fc_2"": 5, ""new_fc_3"": 29, ""new_fc_4"": 24, ""new_fc_5"": 6, ""new_fc_6"": 29, ""new_fc_7"": 17, ""new_fc_8"": 10, ""new_fc_9"": 22, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
37,-0.22203892802816316,-0.5049899850681152,5797.0689,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.173082148794, ""learning_rate"": 0.000923657843, ""new_fc_1"": 17, ""new_fc_10"": 20, ""new_fc_2"": 4, ""new_fc_3"": 30, ""new_fc_4"": 11, ""new_fc_5"": 13, ""new_fc_6"": 18, ""new_fc_7"": 24, ""new_fc_8"": 31, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
38,-0.39373358672035597,-0.5049899850681152,6184.4126,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.351681916967, ""learning_rate"": 0.000385404933, ""new_fc_1"": 15, ""new_fc_10"": 8, ""new_fc_2"": 13, ""new_fc_3"": 23, ""new_fc_4"": 16, ""new_fc_5"": 29, ""new_fc_6"": 4, ""new_fc_7"": 5, ""new_fc_8"": 25, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
39,-0.3623537583561039,-0.5049899850681152,6572.1884,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.330449789417, ""learning_rate"": 0.000514861021, ""new_fc_1"": 29, ""new_fc_10"": 12, ""new_fc_2"": 2, ""new_fc_3"": 32, ""new_fc_4"": 12, ""new_fc_5"": 11, ""new_fc_6"": 28, ""new_fc_7"": 10, ""new_fc_8"": 2, ""new_fc_9"": 32, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
40,-0.4103445382196769,-0.5049899850681152,8820.9414,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.349425949187, ""learning_rate"": 0.000870981756, ""new_fc_1"": 17, ""new_fc_10"": 12, ""new_fc_2"": 25, ""new_fc_3"": 28, ""new_fc_4"": 14, ""new_fc_5"": 13, ""new_fc_6"": 19, ""new_fc_7"": 22, ""new_fc_8"": 32, ""new_fc_9"": 31, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
41,-0.3529256166341934,-0.5049899850681152,10768.2869,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.163029689028, ""learning_rate"": 0.000279243295, ""new_fc_1"": 26, ""new_fc_10"": 4, ""new_fc_2"": 16, ""new_fc_3"": 31, ""new_fc_4"": 18, ""new_fc_5"": 3, ""new_fc_6"": 27, ""new_fc_7"": 0, ""new_fc_8"": 31, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
42,-0.2947888640156462,-0.5049899850681152,11155.821,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.122650427034, ""learning_rate"": 0.00013378277, ""new_fc_1"": 18, ""new_fc_10"": 15, ""new_fc_2"": 0, ""new_fc_3"": 21, ""new_fc_4"": 5, ""new_fc_5"": 30, ""new_fc_6"": 18, ""new_fc_7"": 9, ""new_fc_8"": 3, ""new_fc_9"": 5, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
43,-0.3335068150612268,-0.5049899850681152,11543.1404,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.154351139051, ""learning_rate"": 0.000776918833, ""new_fc_1"": 24, ""new_fc_10"": 7, ""new_fc_2"": 27, ""new_fc_3"": 20, ""new_fc_4"": 0, ""new_fc_5"": 21, ""new_fc_6"": 30, ""new_fc_7"": 23, ""new_fc_8"": 2, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
44,-0.3019331758435378,-0.5049899850681152,12292.1178,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.281632372701, ""learning_rate"": 0.000149430703, ""new_fc_1"": 28, ""new_fc_10"": 1, ""new_fc_2"": 7, ""new_fc_3"": 27, ""new_fc_4"": 28, ""new_fc_5"": 11, ""new_fc_6"": 28, ""new_fc_7"": 30, ""new_fc_8"": 31, ""new_fc_9"": 18, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
45,-0.2797968638435378,-0.5049899850681152,13160.299,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.369710359786, ""learning_rate"": 0.000822003886, ""new_fc_1"": 3, ""new_fc_10"": 7, ""new_fc_2"": 10, ""new_fc_3"": 32, ""new_fc_4"": 8, ""new_fc_5"": 10, ""new_fc_6"": 30, ""new_fc_7"": 18, ""new_fc_8"": 3, ""new_fc_9"": 18, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
46,-0.30266711184353784,-0.5049899850681152,13367.737,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.049398657516, ""learning_rate"": 0.000238226515, ""new_fc_1"": 9, ""new_fc_10"": 10, ""new_fc_2"": 9, ""new_fc_3"": 25, ""new_fc_4"": 26, ""new_fc_5"": 7, ""new_fc_6"": 4, ""new_fc_7"": 25, ""new_fc_8"": 16, ""new_fc_9"": 18, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
