iteration,score,best_score,elapsed_sec,params_json
15,-0.7112730337465515,-0.7905852009128723,8675.4879,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.42048732286, ""learning_rate"": 0.000891849212, ""new_fc_1"": 31, ""new_fc_10"": 0, ""new_fc_2"": 5, ""new_fc_3"": 11, ""new_fc_4"": 7, ""new_fc_5"": 4, ""new_fc_6"": 32, ""new_fc_7"": 22, ""new_fc_8"": 23, ""new_fc_9"": 10, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 6}"
16,10000000000.0,-0.7905852009128723,8679.4075,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.257117774173, ""learning_rate"": 0.000900967812, ""new_fc_1"": 18, ""new_fc_10"": 7, ""new_fc_2"": 2, ""new_fc_3"": 22, ""new_fc_4"": 22, ""new_fc_5"": 24, ""new_fc_6"": 30, ""new_fc_7"": 5, ""new_fc_8"": 29, ""new_fc_9"": 32, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
17,-0.7445421138133087,-0.7905852009128723,9307.0306,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.304994665969, ""learning_rate"": 0.000166618084, ""new_fc_1"": 6, ""new_fc_10"": 13, ""new_fc_2"": 15, ""new_fc_3"": 4, ""new_fc_4"": 13, ""new_fc_5"": 5, ""new_fc_6"": 11, ""new_fc_7"": 25, ""new_fc_8"": 23, ""new_fc_9"": 4, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
18,10000000000.0,-0.7905852009128723,9310.8601,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.200310317697, ""learning_rate"": 0.000341386812, ""new_fc_1"": 25, ""new_fc_10"": 26, ""new_fc_2"": 24, ""new_fc_3"": 14, ""new_fc_4"": 30, ""new_fc_5"": 11, ""new_fc_6"": 5, ""new_fc_7"": 15, ""new_fc_8"": 4, ""new_fc_9"": 24, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 8}"
19,-0.6008792829598312,-0.7905852009128723,9878.4901,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.249489931445, ""learning_rate"": 0.000136303389, ""new_fc_1"": 16, ""new_fc_10"": 10, ""new_fc_2"": 2, ""new_fc_3"": 17, ""new_fc_4"": 7, ""new_fc_5"": 13, ""new_fc_6"": 0, ""new_fc_7"": 12, ""new_fc_8"": 7, ""new_fc_9"": 7, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
20,-0.7517551448010864,-0.7905852009128723,10325.9517,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.031645201571, ""learning_rate"": 0.000906138164, ""new_fc_1"": 11, ""new_fc_10"": 11, ""new_fc_2"": 13, ""new_fc_3"": 31, ""new_fc_4"": 22, ""new_fc_5"": 26, ""new_fc_6"": 4, ""new_fc_7"": 29, ""new_fc_8"": 28, ""new_fc_9"": 14, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
21,-0.6821671229823456,-0.7905852009128723,12333.831,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.112728022931, ""learning_rate"": 0.000914353135, ""new_fc_1"": 5, ""new_fc_10"": 3, ""new_fc_2"": 5, ""new_fc_3"": 25, ""new_fc_4"": 3, ""new_fc_5"": 23, ""new_fc_6"": 12, ""new_fc_7"": 24, ""new_fc_8"": 28, ""new_fc_9"": 29, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
22,-0.34848514504308126,-0.7905852009128723,13021.88,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.470906297373, ""learning_rate"": 0.000486691086, ""new_fc_1"": 31, ""new_fc_10"": 18, ""new_fc_2"": 25, ""new_fc_3"": 8, ""new_fc_4"": 14, ""new_fc_5"": 14, ""new_fc_6"": 13, ""new_fc_7"": 7, ""new_fc_8"": 27, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 8}"
23,-0.4362349975299835,-0.7905852009128723,15089.2041,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.380309095772, ""learning_rate"": 0.000705354907, ""new_fc_1"": 9, ""new_fc_10"": 25, ""new_fc_2"": 15, ""new_fc_3"": 1, ""new_fc_4"": 8, ""new_fc_5"": 30, ""new_fc_6"": 11, ""new_fc_7"": 4, ""new_fc_8"": 17, ""new_fc_9"": 4, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 5}"
24,-0.5153389806730041,-0.7905852009128723,15476.5907,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.038443763296, ""learning_rate"": 0.000234276041, ""new_fc_1"": 10, ""new_fc_10"": 11, ""new_fc_2"": 6, ""new_fc_3"": 6, ""new_fc_4"": 6, ""new_fc_5"": 11, ""new_fc_6"": 3, ""new_fc_7"": 28, ""new_fc_8"": 29, ""new_fc_9"": 17, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
25,-0.43167953853677365,-0.7905852009128723,15743.6265,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.415524101246, ""learning_rate"": 0.000867610338, ""new_fc_1"": 32, ""new_fc_10"": 25, ""new_fc_2"": 6, ""new_fc_3"": 9, ""new_fc_4"": 27, ""new_fc_5"": 16, ""new_fc_6"": 9, ""new_fc_7"": 20, ""new_fc_8"": 25, ""new_fc_9"": 10, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
26,-0.4733246132963333,-0.7905852009128723,2189.1652,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.275221568233, ""learning_rate"": 0.000253394268, ""new_fc_1"": 32, ""new_fc_10"": 9, ""new_fc_2"": 18, ""new_fc_3"": 1, ""new_fc_4"": 4, ""new_fc_5"": 11, ""new_fc_6"": 21, ""new_fc_7"": 24, ""new_fc_8"": 27, ""new_fc_9"": 7, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 5}"
27,-0.5330751928010864,-0.7905852009128723,2637.2974,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.467889746046, ""learning_rate"": 0.000489538018, ""new_fc_1"": 25, ""new_fc_10"": 23, ""new_fc_2"": 17, ""new_fc_3"": 7, ""new_fc_4"": 31, ""new_fc_5"": 26, ""new_fc_6"": 3, ""new_fc_7"": 17, ""new_fc_8"": 22, ""new_fc_9"": 25, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
28,-0.5364980413460082,-0.7905852009128723,3624.8806,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.147699023999, ""learning_rate"": 0.000384553037, ""new_fc_1"": 3, ""new_fc_10"": 3, ""new_fc_2"": 0, ""new_fc_3"": 20, ""new_fc_4"": 8, ""new_fc_5"": 17, ""new_fc_6"": 21, ""new_fc_7"": 19, ""new_fc_8"": 31, ""new_fc_9"": 11, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 1}"
29,-0.38665077598331066,-0.7905852009128723,3772.8332,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.368419742021, ""learning_rate"": 0.000451501412, ""new_fc_1"": 5, ""new_fc_10"": 27, ""new_fc_2"": 11, ""new_fc_3"": 12, ""new_fc_4"": 10, ""new_fc_5"": 3, ""new_fc_6"": 7, ""new_fc_7"": 19, ""new_fc_8"": 12, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
30,-0.3358536869819526,-0.7905852009128723,3920.3056,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.497200627712, ""learning_rate"": 0.000272105366, ""new_fc_1"": 32, ""new_fc_10"": 29, ""new_fc_2"": 3, ""new_fc_3"": 31, ""new_fc_4"": 4, ""new_fc_5"": 21, ""new_fc_6"": 2, ""new_fc_7"": 24, ""new_fc_8"": 30, ""new_fc_9"": 3, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
31,-0.5266102984925308,-0.7905852009128723,4248.2717,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.320038564873, ""learning_rate"": 0.000780001744, ""new_fc_1"": 5, ""new_fc_10"": 14, ""new_fc_2"": 28, ""new_fc_3"": 19, ""new_fc_4"": 0, ""new_fc_5"": 0, ""new_fc_6"": 26, ""new_fc_7"": 16, ""new_fc_8"": 31, ""new_fc_9"": 18, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
32,-0.7187207326404113,-0.7905852009128723,6495.7431,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.225837439139, ""learning_rate"": 0.000961713938, ""new_fc_1"": 21, ""new_fc_10"": 13, ""new_fc_2"": 15, ""new_fc_3"": 2, ""new_fc_4"": 14, ""new_fc_5"": 11, ""new_fc_6"": 5, ""new_fc_7"": 5, ""new_fc_8"": 29, ""new_fc_9"": 12, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 1}"
33,-0.6289203443780288,-0.7905852009128723,7543.2379,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.175957051622, ""learning_rate"": 0.000553327776, ""new_fc_1"": 19, ""new_fc_10"": 2, ""new_fc_2"": 17, ""new_fc_3"": 0, ""new_fc_4"": 6, ""new_fc_5"": 9, ""new_fc_6"": 11, ""new_fc_7"": 15, ""new_fc_8"": 32, ""new_fc_9"": 10, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
34,-0.40552259914884564,-0.7905852009128723,7811.4951,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.156190610797, ""learning_rate"": 0.000515446497, ""new_fc_1"": 25, ""new_fc_10"": 20, ""new_fc_2"": 27, ""new_fc_3"": 7, ""new_fc_4"": 6, ""new_fc_5"": 4, ""new_fc_6"": 16, ""new_fc_7"": 27, ""new_fc_8"": 18, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
35,-0.38225057524898143,-0.7905852009128723,8199.4714,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.458134565825, ""learning_rate"": 0.000638944826, ""new_fc_1"": 16, ""new_fc_10"": 7, ""new_fc_2"": 14, ""new_fc_3"": 15, ""new_fc_4"": 14, ""new_fc_5"": 12, ""new_fc_6"": 6, ""new_fc_7"": 19, ""new_fc_8"": 27, ""new_fc_9"": 11, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
36,-0.7090361966404113,-0.7905852009128723,8587.0184,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.166143456018, ""learning_rate"": 0.000665966896, ""new_fc_1"": 28, ""new_fc_10"": 4, ""new_fc_2"": 5, ""new_fc_3"": 24, ""new_fc_4"": 7, ""new_fc_5"": 1, ""new_fc_6"": 4, ""new_fc_7"": 24, ""new_fc_8"": 25, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 5}"
37,-0.5692214186369096,-0.7905852009128723,8975.6208,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.483970519839, ""learning_rate"": 0.000903136125, ""new_fc_1"": 12, ""new_fc_10"": 3, ""new_fc_2"": 4, ""new_fc_3"": 6, ""new_fc_4"": 7, ""new_fc_5"": 15, ""new_fc_6"": 16, ""new_fc_7"": 15, ""new_fc_8"": 17, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
38,-0.5292229547036666,-0.7905852009128723,9182.9308,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.421769600109, ""learning_rate"": 0.00044347789, ""new_fc_1"": 9, ""new_fc_10"": 12, ""new_fc_2"": 2, ""new_fc_3"": 0, ""new_fc_4"": 10, ""new_fc_5"": 19, ""new_fc_6"": 27, ""new_fc_7"": 7, ""new_fc_8"": 32, ""new_fc_9"": 20, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
39,-0.732689100506897,-0.7905852009128723,9750.8067,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.047995968784, ""learning_rate"": 0.000509341039, ""new_fc_1"": 8, ""new_fc_10"": 18, ""new_fc_2"": 1, ""new_fc_3"": 17, ""new_fc_4"": 6, ""new_fc_5"": 5, ""new_fc_6"": 2, ""new_fc_7"": 32, ""new_fc_8"": 10, ""new_fc_9"": 20, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 3}"
40,-0.7687787779576873,-0.7905852009128723,9958.9116,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.048820202102, ""learning_rate"": 0.000840240993, ""new_fc_1"": 19, ""new_fc_10"": 0, ""new_fc_2"": 16, ""new_fc_3"": 2, ""new_fc_4"": 16, ""new_fc_5"": 31, ""new_fc_6"": 30, ""new_fc_7"": 4, ""new_fc_8"": 23, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 7}"
41,-0.5252420155101852,-0.7905852009128723,11246.2511,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.254814914641, ""learning_rate"": 0.000733645569, ""new_fc_1"": 14, ""new_fc_10"": 15, ""new_fc_2"": 5, ""new_fc_3"": 32, ""new_fc_4"": 12, ""new_fc_5"": 3, ""new_fc_6"": 0, ""new_fc_7"": 31, ""new_fc_8"": 32, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 1}"
42,-0.7202763352548065,-0.7905852009128723,13193.6195,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.037627341328, ""learning_rate"": 0.000294247277, ""new_fc_1"": 11, ""new_fc_10"": 0, ""new_fc_2"": 4, ""new_fc_3"": 0, ""new_fc_4"": 1, ""new_fc_5"": 21, ""new_fc_6"": 22, ""new_fc_7"": 28, ""new_fc_8"": 2, ""new_fc_9"": 11, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
43,-0.578293063833107,-0.7905852009128723,15260.9806,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.236244457931, ""learning_rate"": 0.000646506781, ""new_fc_1"": 32, ""new_fc_10"": 18, ""new_fc_2"": 8, ""new_fc_3"": 7, ""new_fc_4"": 10, ""new_fc_5"": 11, ""new_fc_6"": 15, ""new_fc_7"": 17, ""new_fc_8"": 30, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 3}"
44,-0.36844793704308126,-0.7905852009128723,15949.3177,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.088157478795, ""learning_rate"": 0.000535588992, ""new_fc_1"": 8, ""new_fc_10"": 2, ""new_fc_2"": 21, ""new_fc_3"": 17, ""new_fc_4"": 12, ""new_fc_5"": 18, ""new_fc_6"": 11, ""new_fc_7"": 24, ""new_fc_8"": 16, ""new_fc_9"": 2, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
45,-0.5038466577131728,-0.7905852009128723,16276.8107,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.297475840856, ""learning_rate"": 0.0003405021, ""new_fc_1"": 26, ""new_fc_10"": 22, ""new_fc_2"": 4, ""new_fc_3"": 13, ""new_fc_4"": 1, ""new_fc_5"": 8, ""new_fc_6"": 20, ""new_fc_7"": 12, ""new_fc_8"": 28, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
46,-0.445347236278286,-0.7905852009128723,17144.0345,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.427801405242, ""learning_rate"": 0.000127653874, ""new_fc_1"": 18, ""new_fc_10"": 8, ""new_fc_2"": 5, ""new_fc_3"": 9, ""new_fc_4"": 10, ""new_fc_5"": 16, ""new_fc_6"": 21, ""new_fc_7"": 30, ""new_fc_8"": 25, ""new_fc_9"": 6, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 4}"
