event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
11,10,flops,,,12.36110864,1854166296.0,54635620.0,,3020.453,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.251158364222, ""learning_rate"": 0.000535223898, ""new_fc_1"": 27, ""new_fc_10"": 4, ""new_fc_2"": 2, ""new_fc_3"": 25, ""new_fc_4"": 27, ""new_fc_5"": 18, ""new_fc_6"": 30, ""new_fc_7"": 5, ""new_fc_8"": 16, ""new_fc_9"": 17, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 6}"
12,10,flops,,,0.35266405333333334,52899608.0,1295364.0,,3021.551,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.282526067173, ""learning_rate"": 0.000594317584, ""new_fc_1"": 0, ""new_fc_10"": 20, ""new_fc_2"": 12, ""new_fc_3"": 1, ""new_fc_4"": 21, ""new_fc_5"": 15, ""new_fc_6"": 9, ""new_fc_7"": 26, ""new_fc_8"": 4, ""new_fc_9"": 32, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
13,10,flops,,,0.34940432,52410648.0,732804.0,,3022.6667,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.49001933037, ""learning_rate"": 0.000297592573, ""new_fc_1"": 22, ""new_fc_10"": 14, ""new_fc_2"": 11, ""new_fc_3"": 21, ""new_fc_4"": 6, ""new_fc_5"": 0, ""new_fc_6"": 3, ""new_fc_7"": 6, ""new_fc_8"": 17, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
14,10,flops,,,11.749448266666667,1762417240.0,28444708.0,,3024.6532,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.498745786255, ""learning_rate"": 0.000790650713, ""new_fc_1"": 11, ""new_fc_10"": 17, ""new_fc_2"": 16, ""new_fc_3"": 13, ""new_fc_4"": 20, ""new_fc_5"": 0, ""new_fc_6"": 20, ""new_fc_7"": 24, ""new_fc_8"": 2, ""new_fc_9"": 29, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
15,10,flops,,,0.39039749333333335,58559624.0,1263428.0,,3025.7204,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.342439648005, ""learning_rate"": 0.000561801981, ""new_fc_1"": 2, ""new_fc_10"": 26, ""new_fc_2"": 10, ""new_fc_3"": 20, ""new_fc_4"": 31, ""new_fc_5"": 21, ""new_fc_6"": 30, ""new_fc_7"": 22, ""new_fc_8"": 0, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
16,11,accuracy,10000000000.0,,11.749448266666667,1762417240.0,28444708.0,10000000000.0,3027.7492,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.498745786255, ""learning_rate"": 0.000790650713, ""new_fc_1"": 11, ""new_fc_10"": 17, ""new_fc_2"": 16, ""new_fc_3"": 13, ""new_fc_4"": 20, ""new_fc_5"": 0, ""new_fc_6"": 20, ""new_fc_7"": 24, ""new_fc_8"": 2, ""new_fc_9"": 29, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
17,12,accuracy,0.6527999937534332,0.3472000062465668,0.04308832,6463248.0,607684.0,-0.5301135083725967,3172.664,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.072088470134, ""learning_rate"": 0.000735150507, ""new_fc_1"": 27, ""new_fc_10"": 25, ""new_fc_2"": 14, ""new_fc_3"": 29, ""new_fc_4"": 19, ""new_fc_5"": 18, ""new_fc_6"": 3, ""new_fc_7"": 24, ""new_fc_8"": 29, ""new_fc_9"": 25, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
18,13,accuracy,0.7756000012159348,0.22439999878406525,0.34940432,52410648.0,732804.0,-0.35225870314884566,4878.0287,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.49001933037, ""learning_rate"": 0.000297592573, ""new_fc_1"": 22, ""new_fc_10"": 14, ""new_fc_2"": 11, ""new_fc_3"": 21, ""new_fc_4"": 6, ""new_fc_5"": 0, ""new_fc_6"": 3, ""new_fc_7"": 6, ""new_fc_8"": 17, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
19,14,accuracy,0.9123999997973442,0.08760000020265579,0.35266405333333334,52899608.0,1295364.0,-0.255520784141859,6042.747,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.282526067173, ""learning_rate"": 0.000594317584, ""new_fc_1"": 0, ""new_fc_10"": 20, ""new_fc_2"": 12, ""new_fc_3"": 1, ""new_fc_4"": 21, ""new_fc_5"": 15, ""new_fc_6"": 9, ""new_fc_7"": 26, ""new_fc_8"": 4, ""new_fc_9"": 32, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
20,15,accuracy,0.8490000069141388,0.1509999930858612,0.39039749333333335,58559624.0,1263428.0,-0.28858074716010285,8047.6194,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.342439648005, ""learning_rate"": 0.000561801981, ""new_fc_1"": 2, ""new_fc_10"": 26, ""new_fc_2"": 10, ""new_fc_3"": 20, ""new_fc_4"": 31, ""new_fc_5"": 21, ""new_fc_6"": 30, ""new_fc_7"": 22, ""new_fc_8"": 0, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
21,15,flops,,,0.7403791466666667,111056872.0,2379620.0,,8048.7593,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.359081125928, ""learning_rate"": 0.000699770169, ""new_fc_1"": 29, ""new_fc_10"": 8, ""new_fc_2"": 30, ""new_fc_3"": 29, ""new_fc_4"": 20, ""new_fc_5"": 31, ""new_fc_6"": 2, ""new_fc_7"": 7, ""new_fc_8"": 8, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
22,16,accuracy,0.9900000002235174,0.009999999776482582,0.7403791466666667,111056872.0,2379620.0,-0.08488625584353779,8193.8772,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.359081125928, ""learning_rate"": 0.000699770169, ""new_fc_1"": 29, ""new_fc_10"": 8, ""new_fc_2"": 30, ""new_fc_3"": 29, ""new_fc_4"": 20, ""new_fc_5"": 31, ""new_fc_6"": 2, ""new_fc_7"": 7, ""new_fc_8"": 8, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 3}"
23,16,flops,,,0.4074333333333333,61115000.0,5970276.0,,8195.1739,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.22254850293, ""learning_rate"": 0.000753894187, ""new_fc_1"": 20, ""new_fc_10"": 21, ""new_fc_2"": 19, ""new_fc_3"": 29, ""new_fc_4"": 26, ""new_fc_5"": 22, ""new_fc_6"": 28, ""new_fc_7"": 4, ""new_fc_8"": 5, ""new_fc_9"": 5, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
24,17,accuracy,0.6096000075340271,0.3903999924659729,0.4074333333333333,61115000.0,5970276.0,-0.451049994726181,9540.6765,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.22254850293, ""learning_rate"": 0.000753894187, ""new_fc_1"": 20, ""new_fc_10"": 21, ""new_fc_2"": 19, ""new_fc_3"": 29, ""new_fc_4"": 26, ""new_fc_5"": 22, ""new_fc_6"": 28, ""new_fc_7"": 4, ""new_fc_8"": 5, ""new_fc_9"": 5, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
25,17,flops,,,0.21369546666666667,32054320.0,1086348.0,,9541.7039,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.234724532147, ""learning_rate"": 0.00064440024, ""new_fc_1"": 27, ""new_fc_10"": 24, ""new_fc_2"": 13, ""new_fc_3"": 7, ""new_fc_4"": 15, ""new_fc_5"": 17, ""new_fc_6"": 25, ""new_fc_7"": 19, ""new_fc_8"": 8, ""new_fc_9"": 0, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
26,17,flops,,,5.3554728,803320920.0,12432868.0,,9543.1494,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.225672122741, ""learning_rate"": 0.000876946986, ""new_fc_1"": 18, ""new_fc_10"": 16, ""new_fc_2"": 22, ""new_fc_3"": 17, ""new_fc_4"": 22, ""new_fc_5"": 9, ""new_fc_6"": 1, ""new_fc_7"": 15, ""new_fc_8"": 4, ""new_fc_9"": 20, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 8}"
27,18,accuracy,0.6922999918460846,0.3077000081539154,0.21369546666666667,32054320.0,1086348.0,-0.4512813657077408,9987.7057,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.234724532147, ""learning_rate"": 0.00064440024, ""new_fc_1"": 27, ""new_fc_10"": 24, ""new_fc_2"": 13, ""new_fc_3"": 7, ""new_fc_4"": 15, ""new_fc_5"": 17, ""new_fc_6"": 25, ""new_fc_7"": 19, ""new_fc_8"": 8, ""new_fc_9"": 0, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 8}"
28,18,flops,,,10.35615888,1553423832.0,55577892.0,,9990.8158,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.151391387387, ""learning_rate"": 0.000685507333, ""new_fc_1"": 32, ""new_fc_10"": 15, ""new_fc_2"": 25, ""new_fc_3"": 24, ""new_fc_4"": 23, ""new_fc_5"": 6, ""new_fc_6"": 23, ""new_fc_7"": 13, ""new_fc_8"": 18, ""new_fc_9"": 3, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 5}"
29,18,flops,,,1.3466550933333334,201998264.0,2753540.0,,9991.9427,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.239051712459, ""learning_rate"": 0.000141308109, ""new_fc_1"": 14, ""new_fc_10"": 13, ""new_fc_2"": 0, ""new_fc_3"": 3, ""new_fc_4"": 9, ""new_fc_5"": 30, ""new_fc_6"": 17, ""new_fc_7"": 26, ""new_fc_8"": 3, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
30,19,accuracy,10000000000.0,,1.3466550933333334,201998264.0,2753540.0,10000000000.0,9993.0457,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.239051712459, ""learning_rate"": 0.000141308109, ""new_fc_1"": 14, ""new_fc_10"": 13, ""new_fc_2"": 0, ""new_fc_3"": 3, ""new_fc_4"": 9, ""new_fc_5"": 30, ""new_fc_6"": 17, ""new_fc_7"": 26, ""new_fc_8"": 3, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
31,19,flops,,,3.3453407466666665,501801112.0,21075236.0,,9994.8298,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.244264489613, ""learning_rate"": 0.000725199876, ""new_fc_1"": 14, ""new_fc_10"": 1, ""new_fc_2"": 26, ""new_fc_3"": 20, ""new_fc_4"": 9, ""new_fc_5"": 14, ""new_fc_6"": 19, ""new_fc_7"": 25, ""new_fc_8"": 28, ""new_fc_9"": 21, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
32,19,flops,,,8.2782824,1241742360.0,12563172.0,,9996.322,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.400659293921, ""learning_rate"": 0.000351673833, ""new_fc_1"": 6, ""new_fc_10"": 7, ""new_fc_2"": 6, ""new_fc_3"": 22, ""new_fc_4"": 1, ""new_fc_5"": 30, ""new_fc_6"": 29, ""new_fc_7"": 1, ""new_fc_8"": 1, ""new_fc_9"": 8, ""num_neurons"": 64, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 4}"
33,19,flops,,,8.440951626666667,1266142744.0,13511076.0,,9997.7558,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.068045172387, ""learning_rate"": 0.000846914711, ""new_fc_1"": 3, ""new_fc_10"": 25, ""new_fc_2"": 10, ""new_fc_3"": 6, ""new_fc_4"": 28, ""new_fc_5"": 14, ""new_fc_6"": 12, ""new_fc_7"": 2, ""new_fc_8"": 27, ""new_fc_9"": 14, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
34,19,flops,,,0.055446293333333334,8316944.0,280420.0,,9998.5992,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.131334119919, ""learning_rate"": 0.000170279174, ""new_fc_1"": 6, ""new_fc_10"": 29, ""new_fc_2"": 1, ""new_fc_3"": 17, ""new_fc_4"": 24, ""new_fc_5"": 20, ""new_fc_6"": 15, ""new_fc_7"": 28, ""new_fc_8"": 9, ""new_fc_9"": 10, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
35,19,flops,,,2.2748953066666666,341234296.0,4277956.0,,9999.4448,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.426416601405, ""learning_rate"": 0.000697272437, ""new_fc_1"": 23, ""new_fc_10"": 17, ""new_fc_2"": 7, ""new_fc_3"": 27, ""new_fc_4"": 2, ""new_fc_5"": 25, ""new_fc_6"": 32, ""new_fc_7"": 8, ""new_fc_8"": 28, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 1}"
36,20,accuracy,0.9900000002235174,0.009999999776482582,0.12904421333333332,19356632.0,563132.0,-0.2682867358435378,10203.8864,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.155412318439, ""learning_rate"": 0.00039329086, ""new_fc_1"": 10, ""new_fc_10"": 10, ""new_fc_2"": 23, ""new_fc_3"": 32, ""new_fc_4"": 18, ""new_fc_5"": 27, ""new_fc_6"": 22, ""new_fc_7"": 19, ""new_fc_8"": 30, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
37,20,flops,,,0.005518026666666667,827704.0,47360.0,,10204.7107,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.221848279332, ""learning_rate"": 0.000672206691, ""new_fc_1"": 14, ""new_fc_10"": 28, ""new_fc_2"": 7, ""new_fc_3"": 6, ""new_fc_4"": 24, ""new_fc_5"": 18, ""new_fc_6"": 8, ""new_fc_7"": 13, ""new_fc_8"": 15, ""new_fc_9"": 3, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
38,20,flops,,,1.78356496,267534744.0,11878436.0,,10205.8991,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.2144391624, ""learning_rate"": 0.000743914265, ""new_fc_1"": 26, ""new_fc_10"": 32, ""new_fc_2"": 13, ""new_fc_3"": 4, ""new_fc_4"": 3, ""new_fc_5"": 29, ""new_fc_6"": 32, ""new_fc_7"": 14, ""new_fc_8"": 20, ""new_fc_9"": 13, ""num_neurons"": 32, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
39,20,flops,,,0.22221082666666667,33331624.0,1458516.0,,10206.7096,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.208123085741, ""learning_rate"": 0.00042380822, ""new_fc_1"": 24, ""new_fc_10"": 31, ""new_fc_2"": 32, ""new_fc_3"": 27, ""new_fc_4"": 11, ""new_fc_5"": 5, ""new_fc_6"": 9, ""new_fc_7"": 12, ""new_fc_8"": 1, ""new_fc_9"": 5, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
40,20,flops,,,0.7812197866666667,117182968.0,1181028.0,,10207.9569,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.269574415002, ""learning_rate"": 0.000738645775, ""new_fc_1"": 3, ""new_fc_10"": 17, ""new_fc_2"": 29, ""new_fc_3"": 19, ""new_fc_4"": 28, ""new_fc_5"": 19, ""new_fc_6"": 15, ""new_fc_7"": 8, ""new_fc_8"": 6, ""new_fc_9"": 2, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
41,20,flops,,,0.020214133333333332,3032120.0,375292.0,,10208.725,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.145389433159, ""learning_rate"": 0.000678433679, ""new_fc_1"": 26, ""new_fc_10"": 0, ""new_fc_2"": 27, ""new_fc_3"": 16, ""new_fc_4"": 11, ""new_fc_5"": 4, ""new_fc_6"": 29, ""new_fc_7"": 27, ""new_fc_8"": 28, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
42,21,accuracy,10000000000.0,,3.3453407466666665,501801112.0,21075236.0,10000000000.0,10210.3031,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.244264489613, ""learning_rate"": 0.000725199876, ""new_fc_1"": 14, ""new_fc_10"": 1, ""new_fc_2"": 26, ""new_fc_3"": 20, ""new_fc_4"": 9, ""new_fc_5"": 14, ""new_fc_6"": 19, ""new_fc_7"": 25, ""new_fc_8"": 28, ""new_fc_9"": 21, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
43,21,flops,,,0.26718432,40077648.0,847132.0,,10211.0749,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.458108861955, ""learning_rate"": 0.000394031121, ""new_fc_1"": 28, ""new_fc_10"": 4, ""new_fc_2"": 20, ""new_fc_3"": 11, ""new_fc_4"": 7, ""new_fc_5"": 11, ""new_fc_6"": 30, ""new_fc_7"": 8, ""new_fc_8"": 5, ""new_fc_9"": 19, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 6}"
