event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
11,10,flops,,,4.514624586666667,677193688.0,16587940.0,,3738.7148,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.424085958969, ""learning_rate"": 0.000483482328, ""new_fc_1"": 7, ""new_fc_10"": 18, ""new_fc_2"": 0, ""new_fc_3"": 21, ""new_fc_4"": 16, ""new_fc_5"": 6, ""new_fc_6"": 24, ""new_fc_7"": 3, ""new_fc_8"": 5, ""new_fc_9"": 30, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
12,10,flops,,,0.012839973333333332,1925996.0,28856.0,,3739.7287,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.096768956438, ""learning_rate"": 0.000734316253, ""new_fc_1"": 3, ""new_fc_10"": 3, ""new_fc_2"": 0, ""new_fc_3"": 19, ""new_fc_4"": 13, ""new_fc_5"": 24, ""new_fc_6"": 24, ""new_fc_7"": 2, ""new_fc_8"": 4, ""new_fc_9"": 25, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
13,11,accuracy,0.9856000002473593,0.014399999752640724,0.012839973333333332,1925996.0,28856.0,-0.3062280078268485,3884.0627,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.096768956438, ""learning_rate"": 0.000734316253, ""new_fc_1"": 3, ""new_fc_10"": 3, ""new_fc_2"": 0, ""new_fc_3"": 19, ""new_fc_4"": 13, ""new_fc_5"": 24, ""new_fc_6"": 24, ""new_fc_7"": 2, ""new_fc_8"": 4, ""new_fc_9"": 25, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
14,11,flops,,,2.2473334933333335,337100024.0,2209988.0,,3885.1575,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.395865352792, ""learning_rate"": 0.000519698814, ""new_fc_1"": 6, ""new_fc_10"": 10, ""new_fc_2"": 23, ""new_fc_3"": 8, ""new_fc_4"": 15, ""new_fc_5"": 1, ""new_fc_6"": 21, ""new_fc_7"": 18, ""new_fc_8"": 20, ""new_fc_9"": 11, ""num_neurons"": 32, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 1}"
15,11,flops,,,0.30136885333333335,45205328.0,911020.0,,3886.1962,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.164102057347, ""learning_rate"": 0.000232439619, ""new_fc_1"": 24, ""new_fc_10"": 24, ""new_fc_2"": 29, ""new_fc_3"": 25, ""new_fc_4"": 2, ""new_fc_5"": 3, ""new_fc_6"": 17, ""new_fc_7"": 10, ""new_fc_8"": 10, ""new_fc_9"": 15, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 7}"
16,12,accuracy,0.8560999929904938,0.14390000700950623,0.30136885333333335,45205328.0,911020.0,-0.31031934890665436,5830.9185,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.164102057347, ""learning_rate"": 0.000232439619, ""new_fc_1"": 24, ""new_fc_10"": 24, ""new_fc_2"": 29, ""new_fc_3"": 25, ""new_fc_4"": 2, ""new_fc_5"": 3, ""new_fc_6"": 17, ""new_fc_7"": 10, ""new_fc_8"": 10, ""new_fc_9"": 15, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 7}"
17,12,flops,,,2.606192586666667,390928888.0,13315812.0,,5832.4853,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.099903928029, ""learning_rate"": 0.000251114564, ""new_fc_1"": 21, ""new_fc_10"": 13, ""new_fc_2"": 4, ""new_fc_3"": 8, ""new_fc_4"": 10, ""new_fc_5"": 4, ""new_fc_6"": 5, ""new_fc_7"": 32, ""new_fc_8"": 15, ""new_fc_9"": 23, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
18,12,flops,,,5.264670453333333,789700568.0,14570084.0,,5833.8723,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.427988866846, ""learning_rate"": 0.000876725704, ""new_fc_1"": 3, ""new_fc_10"": 12, ""new_fc_2"": 6, ""new_fc_3"": 21, ""new_fc_4"": 29, ""new_fc_5"": 21, ""new_fc_6"": 28, ""new_fc_7"": 10, ""new_fc_8"": 15, ""new_fc_9"": 5, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
19,12,flops,,,0.04402474666666667,6603712.0,155388.0,,5834.692,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.346760590585, ""learning_rate"": 0.000174048206, ""new_fc_1"": 16, ""new_fc_10"": 17, ""new_fc_2"": 24, ""new_fc_3"": 11, ""new_fc_4"": 28, ""new_fc_5"": 0, ""new_fc_6"": 1, ""new_fc_7"": 32, ""new_fc_8"": 0, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
20,12,flops,,,0.03536176,5304264.0,269244.0,,5835.5843,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.08792907642, ""learning_rate"": 0.000552294161, ""new_fc_1"": 30, ""new_fc_10"": 21, ""new_fc_2"": 28, ""new_fc_3"": 2, ""new_fc_4"": 1, ""new_fc_5"": 8, ""new_fc_6"": 29, ""new_fc_7"": 13, ""new_fc_8"": 19, ""new_fc_9"": 13, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 7}"
21,13,accuracy,0.987300000153482,0.01269999984651804,0.04402474666666667,6603712.0,155388.0,-0.2956825758925626,5979.893,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.346760590585, ""learning_rate"": 0.000174048206, ""new_fc_1"": 16, ""new_fc_10"": 17, ""new_fc_2"": 24, ""new_fc_3"": 11, ""new_fc_4"": 28, ""new_fc_5"": 0, ""new_fc_6"": 1, ""new_fc_7"": 32, ""new_fc_8"": 0, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
22,13,flops,,,0.05675104,8512656.0,484548.0,,5980.7324,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.34388458431, ""learning_rate"": 0.000218547103, ""new_fc_1"": 17, ""new_fc_10"": 26, ""new_fc_2"": 8, ""new_fc_3"": 28, ""new_fc_4"": 16, ""new_fc_5"": 4, ""new_fc_6"": 26, ""new_fc_7"": 14, ""new_fc_8"": 24, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
23,13,flops,,,0.00806576,1209864.0,117832.0,,5981.4854,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.089947111947, ""learning_rate"": 0.000478438482, ""new_fc_1"": 25, ""new_fc_10"": 31, ""new_fc_2"": 32, ""new_fc_3"": 18, ""new_fc_4"": 22, ""new_fc_5"": 3, ""new_fc_6"": 30, ""new_fc_7"": 27, ""new_fc_8"": 9, ""new_fc_9"": 7, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
24,14,accuracy,10000000000.0,,1.59433744,239150616.0,10440516.0,10000000000.0,5982.5528,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.099689416991, ""learning_rate"": 0.00032205476, ""new_fc_1"": 16, ""new_fc_10"": 28, ""new_fc_2"": 10, ""new_fc_3"": 12, ""new_fc_4"": 2, ""new_fc_5"": 17, ""new_fc_6"": 28, ""new_fc_7"": 27, ""new_fc_8"": 25, ""new_fc_9"": 25, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
25,14,flops,,,0.3037570666666667,45563560.0,1890932.0,,5983.415,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.103703376882, ""learning_rate"": 0.000389925033, ""new_fc_1"": 15, ""new_fc_10"": 5, ""new_fc_2"": 27, ""new_fc_3"": 32, ""new_fc_4"": 7, ""new_fc_5"": 24, ""new_fc_6"": 2, ""new_fc_7"": 20, ""new_fc_8"": 24, ""new_fc_9"": 1, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
26,14,flops,,,0.0424264,6363960.0,236904.0,,5984.3236,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.485575165548, ""learning_rate"": 0.000418811018, ""new_fc_1"": 24, ""new_fc_10"": 3, ""new_fc_2"": 2, ""new_fc_3"": 22, ""new_fc_4"": 16, ""new_fc_5"": 15, ""new_fc_6"": 30, ""new_fc_7"": 5, ""new_fc_8"": 18, ""new_fc_9"": 17, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
27,14,flops,,,0.028996506666666668,4349476.0,53252.0,,5985.1645,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.293859471322, ""learning_rate"": 0.000710320883, ""new_fc_1"": 9, ""new_fc_10"": 14, ""new_fc_2"": 0, ""new_fc_3"": 24, ""new_fc_4"": 9, ""new_fc_5"": 19, ""new_fc_6"": 11, ""new_fc_7"": 26, ""new_fc_8"": 11, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
28,14,flops,,,0.6464479466666667,96967192.0,1694372.0,,5986.0446,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.224401492843, ""learning_rate"": 0.000448414006, ""new_fc_1"": 31, ""new_fc_10"": 14, ""new_fc_2"": 14, ""new_fc_3"": 11, ""new_fc_4"": 12, ""new_fc_5"": 24, ""new_fc_6"": 26, ""new_fc_7"": 14, ""new_fc_8"": 15, ""new_fc_9"": 3, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
29,14,flops,,,0.02615936,3923904.0,252436.0,,5986.8626,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.175131210402, ""learning_rate"": 0.000277060032, ""new_fc_1"": 17, ""new_fc_10"": 8, ""new_fc_2"": 2, ""new_fc_3"": 28, ""new_fc_4"": 2, ""new_fc_5"": 4, ""new_fc_6"": 21, ""new_fc_7"": 18, ""new_fc_8"": 22, ""new_fc_9"": 19, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
30,15,accuracy,0.9249999970197678,0.07500000298023224,0.02615936,3923904.0,252436.0,-0.34465219408616254,7931.153,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.175131210402, ""learning_rate"": 0.000277060032, ""new_fc_1"": 17, ""new_fc_10"": 8, ""new_fc_2"": 2, ""new_fc_3"": 28, ""new_fc_4"": 2, ""new_fc_5"": 4, ""new_fc_6"": 21, ""new_fc_7"": 18, ""new_fc_8"": 22, ""new_fc_9"": 19, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
31,15,flops,,,4.161231306666667,624184696.0,9597508.0,,7932.1539,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.261850962019, ""learning_rate"": 0.000122010241, ""new_fc_1"": 17, ""new_fc_10"": 8, ""new_fc_2"": 23, ""new_fc_3"": 17, ""new_fc_4"": 26, ""new_fc_5"": 1, ""new_fc_6"": 15, ""new_fc_7"": 19, ""new_fc_8"": 24, ""new_fc_9"": 3, ""num_neurons"": 32, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
32,15,flops,,,0.02053864,3080796.0,125544.0,,7932.9229,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.413885546127, ""learning_rate"": 0.000491756782, ""new_fc_1"": 12, ""new_fc_10"": 8, ""new_fc_2"": 29, ""new_fc_3"": 16, ""new_fc_4"": 26, ""new_fc_5"": 22, ""new_fc_6"": 29, ""new_fc_7"": 8, ""new_fc_8"": 17, ""new_fc_9"": 26, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
33,15,flops,,,0.012467653333333334,1870148.0,179264.0,,7933.7785,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.181615520153, ""learning_rate"": 0.000786155316, ""new_fc_1"": 31, ""new_fc_10"": 23, ""new_fc_2"": 19, ""new_fc_3"": 23, ""new_fc_4"": 29, ""new_fc_5"": 12, ""new_fc_6"": 11, ""new_fc_7"": 15, ""new_fc_8"": 30, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
34,15,flops,,,0.7635549333333334,114533240.0,2892596.0,,7934.5557,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.343903372242, ""learning_rate"": 0.000950675772, ""new_fc_1"": 22, ""new_fc_10"": 18, ""new_fc_2"": 22, ""new_fc_3"": 10, ""new_fc_4"": 25, ""new_fc_5"": 11, ""new_fc_6"": 15, ""new_fc_7"": 7, ""new_fc_8"": 16, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 6}"
35,15,flops,,,0.04792154666666667,7188232.0,327572.0,,7935.3241,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.284786559993, ""learning_rate"": 0.000115017923, ""new_fc_1"": 2, ""new_fc_10"": 21, ""new_fc_2"": 20, ""new_fc_3"": 28, ""new_fc_4"": 32, ""new_fc_5"": 31, ""new_fc_6"": 32, ""new_fc_7"": 20, ""new_fc_8"": 10, ""new_fc_9"": 10, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
36,16,accuracy,0.9428999982774258,0.057100001722574234,0.04792154666666667,7188232.0,327572.0,-0.3255935372058019,9220.1966,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.284786559993, ""learning_rate"": 0.000115017923, ""new_fc_1"": 2, ""new_fc_10"": 21, ""new_fc_2"": 20, ""new_fc_3"": 28, ""new_fc_4"": 32, ""new_fc_5"": 31, ""new_fc_6"": 32, ""new_fc_7"": 20, ""new_fc_8"": 10, ""new_fc_9"": 10, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
37,16,flops,,,0.10538853333333334,15808280.0,1544500.0,,9220.9692,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.36447920571, ""learning_rate"": 0.000241447767, ""new_fc_1"": 0, ""new_fc_10"": 28, ""new_fc_2"": 22, ""new_fc_3"": 7, ""new_fc_4"": 4, ""new_fc_5"": 17, ""new_fc_6"": 20, ""new_fc_7"": 25, ""new_fc_8"": 18, ""new_fc_9"": 31, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
38,16,flops,,,0.04362330666666667,6543496.0,269544.0,,9221.8069,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.306820341879, ""learning_rate"": 0.000355360207, ""new_fc_1"": 28, ""new_fc_10"": 22, ""new_fc_2"": 12, ""new_fc_3"": 14, ""new_fc_4"": 13, ""new_fc_5"": 5, ""new_fc_6"": 24, ""new_fc_7"": 9, ""new_fc_8"": 0, ""new_fc_9"": 5, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
39,16,flops,,,0.10209381333333334,15314072.0,647660.0,,9222.5289,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.092724979109, ""learning_rate"": 0.000233508116, ""new_fc_1"": 19, ""new_fc_10"": 4, ""new_fc_2"": 23, ""new_fc_3"": 18, ""new_fc_4"": 23, ""new_fc_5"": 30, ""new_fc_6"": 1, ""new_fc_7"": 0, ""new_fc_8"": 16, ""new_fc_9"": 18, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
40,16,flops,,,0.15180549333333335,22770824.0,1494212.0,,9223.3203,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.075498085281, ""learning_rate"": 0.000565944401, ""new_fc_1"": 22, ""new_fc_10"": 28, ""new_fc_2"": 1, ""new_fc_3"": 19, ""new_fc_4"": 12, ""new_fc_5"": 1, ""new_fc_6"": 1, ""new_fc_7"": 14, ""new_fc_8"": 9, ""new_fc_9"": 24, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
41,16,flops,,,0.04596216,6894324.0,203772.0,,9224.0964,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.113912026306, ""learning_rate"": 0.000343589878, ""new_fc_1"": 20, ""new_fc_10"": 24, ""new_fc_2"": 27, ""new_fc_3"": 23, ""new_fc_4"": 1, ""new_fc_5"": 27, ""new_fc_6"": 12, ""new_fc_7"": 7, ""new_fc_8"": 4, ""new_fc_9"": 30, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 7}"
42,17,accuracy,0.9878000002354383,0.012199999764561653,0.05675104,8512656.0,484548.0,-0.29151468783519313,9608.4865,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.34388458431, ""learning_rate"": 0.000218547103, ""new_fc_1"": 17, ""new_fc_10"": 26, ""new_fc_2"": 8, ""new_fc_3"": 28, ""new_fc_4"": 16, ""new_fc_5"": 4, ""new_fc_6"": 26, ""new_fc_7"": 14, ""new_fc_8"": 24, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
43,17,flops,,,0.0291568,4373520.0,71484.0,,9609.2206,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.338032837821, ""learning_rate"": 0.000310364093, ""new_fc_1"": 8, ""new_fc_10"": 6, ""new_fc_2"": 24, ""new_fc_3"": 1, ""new_fc_4"": 23, ""new_fc_5"": 1, ""new_fc_6"": 2, ""new_fc_7"": 8, ""new_fc_8"": 29, ""new_fc_9"": 24, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
