iteration,score,best_score,elapsed_sec,params_json
27,-0.7722552044618682,-0.7734848592711029,899.1996,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.040330510342, ""learning_rate"": 0.000871466809, ""new_fc_1"": 29, ""new_fc_10"": 19, ""new_fc_2"": 8, ""new_fc_3"": 22, ""new_fc_4"": 11, ""new_fc_5"": 0, ""new_fc_6"": 17, ""new_fc_7"": 11, ""new_fc_8"": 30, ""new_fc_9"": 31, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
28,-0.7504523563951111,-0.7734848592711029,1466.8948,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.089693973362, ""learning_rate"": 0.00052518753, ""new_fc_1"": 23, ""new_fc_10"": 0, ""new_fc_2"": 21, ""new_fc_3"": 25, ""new_fc_4"": 28, ""new_fc_5"": 9, ""new_fc_6"": 31, ""new_fc_7"": 2, ""new_fc_8"": 0, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
29,-0.3614525850430813,-0.7734848592711029,1615.0706,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.238827205058, ""learning_rate"": 0.000173751251, ""new_fc_1"": 23, ""new_fc_10"": 15, ""new_fc_2"": 4, ""new_fc_3"": 26, ""new_fc_4"": 6, ""new_fc_5"": 21, ""new_fc_6"": 28, ""new_fc_7"": 19, ""new_fc_8"": 18, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
30,-0.31940567304308126,-0.7734848592711029,1882.7666,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.309579600133, ""learning_rate"": 0.000140227243, ""new_fc_1"": 10, ""new_fc_10"": 6, ""new_fc_2"": 3, ""new_fc_3"": 30, ""new_fc_4"": 14, ""new_fc_5"": 31, ""new_fc_6"": 21, ""new_fc_7"": 6, ""new_fc_8"": 18, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
31,-0.23537316104308126,-0.7734848592711029,2751.7674,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.372045464606, ""learning_rate"": 0.000396673464, ""new_fc_1"": 13, ""new_fc_10"": 5, ""new_fc_2"": 2, ""new_fc_3"": 30, ""new_fc_4"": 12, ""new_fc_5"": 23, ""new_fc_6"": 25, ""new_fc_7"": 27, ""new_fc_8"": 9, ""new_fc_9"": 17, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 5}"
32,-0.5803670939087983,-0.7734848592711029,3439.9168,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.427404551052, ""learning_rate"": 0.000258934538, ""new_fc_1"": 28, ""new_fc_10"": 2, ""new_fc_2"": 14, ""new_fc_3"": 30, ""new_fc_4"": 5, ""new_fc_5"": 4, ""new_fc_6"": 24, ""new_fc_7"": 25, ""new_fc_8"": 9, ""new_fc_9"": 25, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
33,-0.3540290970430813,-0.7734848592711029,3648.0263,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.212047176485, ""learning_rate"": 0.000323023127, ""new_fc_1"": 2, ""new_fc_10"": 20, ""new_fc_2"": 20, ""new_fc_3"": 20, ""new_fc_4"": 8, ""new_fc_5"": 6, ""new_fc_6"": 14, ""new_fc_7"": 30, ""new_fc_8"": 10, ""new_fc_9"": 24, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
34,-0.36241090504308127,-0.7734848592711029,4336.156,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.451819621074, ""learning_rate"": 0.000379474612, ""new_fc_1"": 27, ""new_fc_10"": 7, ""new_fc_2"": 11, ""new_fc_3"": 27, ""new_fc_4"": 12, ""new_fc_5"": 25, ""new_fc_6"": 16, ""new_fc_7"": 20, ""new_fc_8"": 10, ""new_fc_9"": 31, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 1}"
35,-0.332009815140501,-0.7734848592711029,4483.7215,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.280378250864, ""learning_rate"": 0.000147718092, ""new_fc_1"": 13, ""new_fc_10"": 23, ""new_fc_2"": 11, ""new_fc_3"": 30, ""new_fc_4"": 31, ""new_fc_5"": 25, ""new_fc_6"": 30, ""new_fc_7"": 27, ""new_fc_8"": 6, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 7}"
36,-0.6780677940135802,-0.7734848592711029,5051.1162,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.164207480134, ""learning_rate"": 0.000335572401, ""new_fc_1"": 5, ""new_fc_10"": 14, ""new_fc_2"": 5, ""new_fc_3"": 29, ""new_fc_4"": 24, ""new_fc_5"": 6, ""new_fc_6"": 29, ""new_fc_7"": 17, ""new_fc_8"": 10, ""new_fc_9"": 22, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
37,-0.2930652068734722,-0.7734848592711029,5319.6429,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.173082148794, ""learning_rate"": 0.000923657843, ""new_fc_1"": 17, ""new_fc_10"": 20, ""new_fc_2"": 4, ""new_fc_3"": 30, ""new_fc_4"": 11, ""new_fc_5"": 13, ""new_fc_6"": 18, ""new_fc_7"": 24, ""new_fc_8"": 31, ""new_fc_9"": 15, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
38,-0.6983276887126006,-0.7734848592711029,5706.9633,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.351681916967, ""learning_rate"": 0.000385404933, ""new_fc_1"": 15, ""new_fc_10"": 8, ""new_fc_2"": 13, ""new_fc_3"": 23, ""new_fc_4"": 16, ""new_fc_5"": 29, ""new_fc_6"": 4, ""new_fc_7"": 5, ""new_fc_8"": 25, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
39,-0.7326194018024443,-0.7734848592711029,6094.7434,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.330449789417, ""learning_rate"": 0.000514861021, ""new_fc_1"": 29, ""new_fc_10"": 12, ""new_fc_2"": 2, ""new_fc_3"": 32, ""new_fc_4"": 12, ""new_fc_5"": 11, ""new_fc_6"": 28, ""new_fc_7"": 10, ""new_fc_8"": 2, ""new_fc_9"": 32, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
40,-0.7411828760395964,-0.7734848592711029,8403.1619,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.349425949187, ""learning_rate"": 0.000870981756, ""new_fc_1"": 17, ""new_fc_10"": 12, ""new_fc_2"": 25, ""new_fc_3"": 28, ""new_fc_4"": 14, ""new_fc_5"": 13, ""new_fc_6"": 19, ""new_fc_7"": 22, ""new_fc_8"": 32, ""new_fc_9"": 31, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
41,-0.6952324514605102,-0.7734848592711029,10290.5132,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.163029689028, ""learning_rate"": 0.000279243295, ""new_fc_1"": 26, ""new_fc_10"": 4, ""new_fc_2"": 16, ""new_fc_3"": 31, ""new_fc_4"": 18, ""new_fc_5"": 3, ""new_fc_6"": 27, ""new_fc_7"": 0, ""new_fc_8"": 31, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 2}"
42,-0.4853515365231933,-0.7734848592711029,11338.0557,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.122650427034, ""learning_rate"": 0.00013378277, ""new_fc_1"": 18, ""new_fc_10"": 15, ""new_fc_2"": 0, ""new_fc_3"": 21, ""new_fc_4"": 5, ""new_fc_5"": 30, ""new_fc_6"": 18, ""new_fc_7"": 9, ""new_fc_8"": 3, ""new_fc_9"": 5, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
43,-0.5263386397438354,-0.7734848592711029,2190.0178,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.261898809, ""learning_rate"": 0.000435692874, ""new_fc_1"": 32, ""new_fc_10"": 7, ""new_fc_2"": 24, ""new_fc_3"": 32, ""new_fc_4"": 16, ""new_fc_5"": 2, ""new_fc_6"": 23, ""new_fc_7"": 32, ""new_fc_8"": 28, ""new_fc_9"": 21, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
44,-0.7162430476211852,-0.7734848592711029,3958.2479,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.256556281904, ""learning_rate"": 0.000118671325, ""new_fc_1"": 3, ""new_fc_10"": 5, ""new_fc_2"": 20, ""new_fc_3"": 7, ""new_fc_4"": 0, ""new_fc_5"": 6, ""new_fc_6"": 0, ""new_fc_7"": 16, ""new_fc_8"": 6, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
45,-0.7230686815136871,-0.7734848592711029,5246.3562,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.303029185792, ""learning_rate"": 0.000387454927, ""new_fc_1"": 24, ""new_fc_10"": 13, ""new_fc_2"": 17, ""new_fc_3"": 2, ""new_fc_4"": 20, ""new_fc_5"": 0, ""new_fc_6"": 10, ""new_fc_7"": 15, ""new_fc_8"": 30, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
46,-0.8016851590653991,-0.8016851590653991,6654.803,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.329731268104, ""learning_rate"": 0.000903829874, ""new_fc_1"": 22, ""new_fc_10"": 4, ""new_fc_2"": 5, ""new_fc_3"": 25, ""new_fc_4"": 20, ""new_fc_5"": 21, ""new_fc_6"": 26, ""new_fc_7"": 18, ""new_fc_8"": 28, ""new_fc_9"": 0, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
